实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-04-28,年度分红,0.0,10.0,2.0,2005-05-10,2005-05-11,2005-05-11,,10转增10股派2元(含税),2004年报
2006-04-05,年度分红,,3.5,,2006-04-10,2006-04-11,,,10转增3.5股,2005年报
2016-06-24,年度分红,,10.0,2.5,2016-06-29,2016-06-30,2016-06-30,2016-06-30,10转增10股派2.5元(含税),2015年报
2017-06-30,年度分红,,4.0,4.08,2017-07-05,2017-07-06,2017-07-06,2017-07-06,10转增4股派4.08元(含税),2016年报
2018-06-22,年度分红,,2.0,1.0,2018-06-28,2018-06-29,2018-06-29,2018-06-29,10转增2股派1元(含税),2017年报
2019-07-15,年度分红,,,1.0,2019-07-18,2019-07-19,2019-07-19,,10派1元(含税),2018年报
2020-07-01,年度分红,,,0.7,2020-07-06,2020-07-07,2020-07-07,,10派0.7元(含税),2019年报
2021-06-29,年度分红,,,1.15,2021-07-05,2021-07-06,2021-07-06,,10派1.15元(含税),2020年报
2021-10-16,中期分红,,,2.08,2021-10-21,2021-10-22,2021-10-22,,10派2.08元(含税),2021半年报
2022-07-26,年度分红,,,1.3,2022-08-02,2022-08-03,2022-08-03,,10派1.3元(含税),2021年报
2023-01-05,季度分红,,,1.4,2023-01-10,2023-01-11,2023-01-11,,10派1.4元(含税),2022三季报
2023-06-27,年度分红,,,2.8,2023-06-30,2023-07-03,2023-07-03,,10派2.8元(含税),2022年报
2024-06-05,年度分红,,,3.3,2024-06-12,2024-06-13,2024-06-13,,10派3.3元(含税),2023年报
2024-09-19,中期分红,,,1.0,2024-09-25,2024-09-26,2024-09-26,,10派1元(含税),2024半年报
2025-08-16,年度分红,,,2.3,2025-08-21,2025-08-22,2025-08-22,,10派2.3元(含税),2024年报
2025-10-11,中期分红,,,1.0,2025-10-16,2025-10-17,2025-10-17,,10派1元(含税),2025半年报
2025-11-18,季度分红,,,0.5,2025-11-24,2025-11-25,2025-11-25,,10派0.5元(含税),2025三季报
