实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-07,年度分红,3.0,0.0,0.2,1994-04-21,1994-04-22,,,"10送3股派0.2元（个人股）,其它10派3.2元",1993年报
1995-08-10,年度分红,1.0,0.0,1.0,1995-08-23,1995-08-24,1995-08-28,,10送1股派1.00元(含税),1994年报
1996-08-30,年度分红,1.5,0.0,1.8,1996-09-04,1996-09-05,1996-09-11,,10送1.5股派1.80元(含税),1995年报
1997-06-17,年度分红,3.5,0.0,0.0,1997-06-23,1997-06-24,,,"A股10送3.5股,B股送1.31股",1996年报
1999-07-08,年度分红,0.0,0.0,1.0,1999-07-14,1999-07-15,1999-07-21,,10派1元(含税),1998年报
2011-08-04,年度分红,2.0,,0.5,2011-08-09,2011-08-10,2011-08-10,2011-08-10,10送2股派0.5元(含税),2010年报
2012-08-14,年度分红,,2.0,0.5,2012-08-20,2012-08-21,2012-08-21,2012-08-21,10转增2股派0.5元(含税),2011年报
2013-07-15,年度分红,,,0.5,2013-07-18,2013-07-19,2013-07-19,,10派0.5元(含税),2012年报
2014-07-19,年度分红,,,0.6,2014-07-24,2014-07-25,2014-07-25,,10派0.6元(含税),2013年报
2015-06-03,年度分红,,,0.6,2015-06-09,2015-06-10,2015-06-10,,10派0.6元(含税),2014年报
2016-05-09,年度分红,,,0.6,2016-05-13,2016-05-16,2016-05-16,,10派0.6元(含税),2015年报
2017-05-27,年度分红,,,0.6,2017-06-06,2017-06-07,2017-06-07,,10派0.6元(含税),2016年报
2018-06-27,年度分红,,,0.6,2018-07-03,2018-07-04,2018-07-04,,10派0.6元（含税）,2017年报
2019-06-18,年度分红,,,0.6,2019-06-21,2019-06-24,2019-06-24,,10派0.6元(含税),2018年报
2020-06-11,年度分红,,,0.5,2020-06-17,2020-06-18,2020-06-18,,10派0.5元(含税),2019年报
2021-06-05,年度分红,,,0.5,2021-06-10,2021-06-11,2021-06-11,,10派0.5元(含税),2020年报
2022-06-17,年度分红,,,0.5,2022-06-23,2022-06-24,2022-06-24,,10派0.5元(含税),2021年报
2023-06-10,年度分红,,,0.9,2023-06-15,2023-06-16,2023-06-16,,10派0.9元(含税),2022年报
2024-06-05,年度分红,,,3.0,2024-06-12,2024-06-13,2024-06-13,,10派3元(含税),2023年报
2025-06-05,年度分红,,,3.3,2025-06-10,2025-06-11,2025-06-11,,10派3.3元(含税),2024年报
