实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-06-01,年度分红,1.0,0.0,1.0,1995-06-06,1995-06-07,,,10送1股派1.00元（含税）,1994年报
1996-06-26,年度分红,1.5,0.0,0.0,1996-07-01,1996-07-02,,,10送1.5股,1995年报
1997-06-21,年度分红,1.0,0.0,0.0,1997-07-07,1997-07-08,,,10送1股,1996年报
1998-06-26,年度分红,0.0,1.0,0.0,1998-07-06,1998-07-07,,,10转增1股,1997年报
2018-05-17,年度分红,,,1.2,2018-05-22,2018-05-23,2018-05-23,,10派1.2元(含税),2017年报
2019-05-10,年度分红,,,1.2,2019-05-15,2019-05-16,2019-05-16,,10派1.2元(含税),2018年报
2020-06-05,年度分红,,,2.4,2020-06-12,2020-06-15,2020-06-15,,10派2.4元(含税),2019年报
2021-06-11,年度分红,,2.0,3.0,2021-06-21,2021-06-22,2021-06-22,,10转增2股派3元(含税),2020年报
2022-06-21,年度分红,,,3.0,2022-06-28,2022-06-29,2022-06-29,,10派3元(含税),2021年报
2023-06-16,年度分红,,,2.0,2023-06-26,2023-06-27,2023-06-27,,10派2元(含税),2022年报
2024-07-22,年度分红,,,2.0,2024-07-26,2024-07-29,2024-07-29,,10派2元(含税),2023年报
2025-07-22,年度分红,,,2.0,2025-07-29,2025-07-30,2025-07-30,,10派2元(含税),2024年报
