实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-07-03,年度分红,0.0,0.0,0.67,1993-04-30,1993-05-03,1993-07-05,,10派0.67元,1992年报
1994-04-23,年度分红,2.0,0.0,1.0,1994-04-29,1994-05-03,,,10送2股派1元（含税）,1993年报
1995-05-20,年度分红,0.0,0.0,4.0,1995-05-24,1995-05-25,,,10派4.00元(含税),1994年报
1996-06-06,年度分红,1.0,0.0,3.0,1996-06-14,1996-06-17,,,10送1股派3.00元(含税),1995年报
1997-06-03,年度分红,2.0,0.0,2.0,1997-06-06,1997-06-09,,,10送2股派2元(含税),1996年报
1998-06-16,年度分红,0.0,1.0,1.0,1998-06-19,1998-06-22,1998-06-23,,10转增1股派1元(含税),1997年报
1999-07-06,年度分红,0.0,0.87,0.87,1999-07-09,1999-07-12,1999-07-13,,10转增0.87股派0.87元(含税),1998年报
2000-06-28,年度分红,,1.0,1.0,2000-07-03,2000-07-04,,,10转增1股派1元（含税）,1999年报
2001-06-26,年度分红,,,1.5,2001-07-02,2001-07-03,2002-07-11,,10派1.5元（含税）,2000年报
2002-07-02,年度分红,,,1.5,2002-07-08,2002-07-09,2002-07-15,,10派1.5元(含税),2001年报
2008-01-24,股改分红,,3.6987,,2008-01-25,,,2008-01-25,10转增3.6986512417股,2007年报
2008-07-10,年度分红,,3.0,,2008-07-15,2008-07-16,,,10转增3股,2007年报
2014-07-22,年度分红,,,0.6,2014-07-28,2014-07-29,2014-07-29,,10派0.6元(含税),2013年报
2015-06-12,年度分红,,3.0,,2015-06-17,2015-06-18,,,10转增3股,2014年报
2017-09-25,中期分红,,,1.0,2017-09-28,2017-09-29,2017-09-29,,10派1元(含税）,2017半年报
2018-06-11,年度分红,,,1.2,2018-06-14,2018-06-15,2018-06-15,,10派1.2元（含税）,2017年报
2019-06-07,年度分红,,,1.2,2019-06-13,2019-06-14,2019-06-14,,10派1.2元(含税),2018年报
2020-06-12,年度分红,,,2.5,2020-06-17,2020-06-18,2020-06-18,,10派2.5元(含税),2019年报
2021-05-14,年度分红,,,2.6,2021-05-19,2021-05-20,2021-05-20,,10派2.6元(含税),2020年报
2022-06-10,年度分红,,,2.2,2022-06-16,2022-06-17,2022-06-17,,10派2.2元(含税),2021年报
2023-06-07,年度分红,,,0.9,2023-06-12,2023-06-13,2023-06-13,,10派0.9元(含税),2022年报
2024-07-05,年度分红,,,0.2,2024-07-10,2024-07-11,2024-07-11,,10派0.2元(含税),2023年报
