实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-30,年度分红,,8.0,2.0,2011-05-06,2011-05-09,2011-05-09,2011-05-09,10转增8股派2元(含税),2010年报
2012-05-09,年度分红,,,1.0,2012-05-14,2012-05-15,2012-05-15,,10派1元(含税),2011年报
2013-05-09,年度分红,,,0.5,2013-05-15,2013-05-16,2013-05-16,,10派0.5元(含税),2012年报
2014-06-25,年度分红,,,1.0,2014-07-01,2014-07-02,2014-07-02,,10派1元(含税),2013年报
2015-06-09,年度分红,,10.0,0.5,2015-06-12,2015-06-15,2015-06-15,2015-06-15,10转增10股派0.5元(含税),2014年报
2016-05-16,年度分红,,,0.5,2016-05-19,2016-05-20,2016-05-20,,10派0.5元(含税),2015年报
2017-05-24,年度分红,,,0.589987,2017-05-31,2017-06-01,2017-06-01,,10派0.589987元(含税),2016年报
2018-04-19,年度分红,,7.999346,1.499877,2018-04-24,2018-04-25,2018-04-25,2018-04-25,10转增7.99934600股派1.49987700元(含税),2017年报
2018-09-27,中期分红,,,2.0,2018-10-11,2018-10-12,2018-10-12,,10派2元(含税),2018半年报
2020-05-22,年度分红,,,2.5,2020-05-28,2020-05-29,2020-05-29,,10派2.5元(含税),2019年报
2021-04-29,年度分红,,,2.5,2021-05-10,2021-05-11,2021-05-11,,10派2.5元(含税),2020年报
2023-05-26,年度分红,,,2.3,2023-06-01,2023-06-02,2023-06-02,,10派2.3元(含税),2022年报
2024-06-07,年度分红,,,6.7,2024-06-14,2024-06-17,2024-06-17,,10派6.7元(含税),2023年报
2024-12-16,中期分红,,,2.0,2024-12-23,2024-12-24,2024-12-24,,10派2元(含税),2024半年报
2025-06-19,年度分红,,,2.0,2025-06-25,2025-06-26,2025-06-26,,10派2元(含税),2024年报
2025-08-28,中期分红,,,3.0,2025-09-03,2025-09-04,2025-09-04,,10派3元(含税),2025半年报
