实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-28,年度分红,0.5801,,2.4199,1994-05-16,1994-05-17,1994-05-20,,10送0.5028股派2.4199元（含税）,1993年报
1995-06-14,年度分红,0.0,0.0,1.0,1995-06-26,1995-06-27,1995-06-29,,10派1.00元,1994年报
1997-06-05,年度分红,0.0,2.0,0.0,1997-06-10,1997-06-11,,,10转增2股,1996年报
2000-05-25,年度分红,5.0,3.0,,2000-05-29,2000-05-30,,,10送5转增3股,1999年报
2001-07-03,年度分红,,,0.94,2001-07-10,2001-07-11,2001-07-12,,10派0.94元（含税）,2000年报
2003-06-18,年度分红,,,1.0,2003-06-23,2003-06-24,2003-06-24,,10股派1元（含税）,2002年报
2006-07-01,年度分红,,4.0,,2006-07-06,2006-07-07,,,10转增4股,2005年报
2015-06-26,年度分红,,4.0,0.6,2015-07-01,2015-07-02,2015-07-02,2015-07-02,10转增4股派0.6元(含税),2014年报
2016-05-05,承诺补偿,0.8189,,,2016-05-06,,,2016-05-10,10送0.8189股,
2019-06-12,年度分红,,,0.41,2019-06-19,2019-06-20,2019-06-20,,10派0.41元(含税),2018年报
2020-05-22,年度分红,,,0.45,2020-05-27,2020-05-28,2020-05-28,,10派0.45元(含税),2019年报
2022-06-30,年度分红,,,0.5,2022-07-05,2022-07-06,2022-07-06,,10派0.5元(含税),2021年报
2023-06-15,年度分红,,,0.55,2023-06-20,2023-06-21,2023-06-21,,10派0.55元(含税),2022年报
2024-06-22,年度分红,,,0.55,2024-06-27,2024-06-28,2024-06-28,,10派0.55元(含税),2023年报
2026-06-17,年度分红,,,0.25,2026-06-24,2026-06-25,2026-06-25,,10派0.25元(含税),2025年报
