实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-15,年度分红,,,0.5,2015-05-20,2015-05-21,2015-05-21,,10派0.5元(含税),2014年报
2015-09-14,中期分红,,5.0,,2015-09-17,2015-09-18,,,10转增5股,2015半年报
2016-05-17,年度分红,,,1.0,2016-05-20,2016-05-23,2016-05-23,,10派1元(含税),2015年报
2017-05-26,年度分红,,,1.0,2017-06-06,2017-06-07,2017-06-07,,10派1元(含税),2016年报
2018-04-23,年度分红,,,1.0,2018-04-26,2018-04-27,2018-04-27,,10派1元(含税),2017年报
2019-06-06,年度分红,,,1.8,2019-06-12,2019-06-13,2019-06-13,,10派1.8元(含税),2018年报
2020-05-27,年度分红,,,2.2,2020-06-01,2020-06-02,2020-06-02,,10派2.2元(含税),2019年报
2021-05-28,年度分红,,,2.2,2021-06-02,2021-06-03,2021-06-03,,10派2.2元(含税),2020年报
2023-05-22,年度分红,,,1.2,2023-05-25,2023-05-26,2023-05-26,,10派1.2元(含税),2022年报
2025-06-04,年度分红,,,0.58,2025-06-09,2025-06-10,2025-06-10,,10派0.58元(含税),2024年报
