实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-05-17,年度分红,,3.0,1.0,2008-05-23,2008-05-26,2008-05-26,,10转增3股派1元（含税）,2007年报
2009-05-20,年度分红,,,1.0,2009-05-26,2009-05-27,2009-05-27,,10派1元（含税）,2008年报
2010-05-18,年度分红,,,1.0,2010-05-24,2010-05-25,2010-05-25,,10派1元（含税）,2009年报
2011-05-21,年度分红,,5.0,1.0,2011-05-26,2011-05-27,2011-05-27,2011-05-27,10转增5股派1元(含税),2010年报
2012-05-17,年度分红,,,1.0,2012-05-22,2012-05-23,2012-05-23,,10派1元(含税),2011年报
2013-05-16,年度分红,,,1.0,2013-05-22,2013-05-23,2013-05-23,,10派1元(含税),2012年报
2014-03-10,年度分红,,,1.0,2014-03-13,2014-03-14,2014-03-14,,10派1元(含税),2013年报
2015-03-10,年度分红,,15.0,1.0,2015-03-16,2015-03-17,2015-03-17,2015-03-17,10转增15股派1元(含税),2014年报
2016-05-25,年度分红,,10.0,1.0,2016-05-31,2016-06-01,2016-06-01,2016-06-01,10转增10股派1元(含税),2015年报
2017-04-11,年度分红,,7.0,0.5,2017-04-17,2017-04-18,2017-04-18,2017-04-18,10转增7股派0.5元(含税),2016年报
2018-06-13,年度分红,,3.0,0.3,2018-06-20,2018-06-21,2018-06-21,2018-06-21,10转增3股派0.3元(含税),2017年报
2019-06-03,年度分红,,3.0,0.3,2019-06-10,2019-06-11,2019-06-11,2019-06-11,10转增3股派0.3元(含税),2018年报
2020-06-04,年度分红,,,0.15,2020-06-10,2020-06-11,2020-06-11,,10派0.15元(含税),2019年报
2022-06-01,年度分红,,,0.2,2022-06-08,2022-06-09,2022-06-09,,10派0.2元(含税),2021年报
2023-06-16,年度分红,,,0.2,2023-06-27,2023-06-28,2023-06-28,,10派0.2元(含税),2022年报
2024-05-18,年度分红,,,0.1,2024-05-23,2024-05-24,2024-05-24,,10派0.1元(含税),2023年报
2026-05-26,年度分红,,,0.02,2026-06-01,2026-06-02,2026-06-02,,10派0.02元(含税),2025年报
