实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-06-13,年度分红,0.0,0.0,1.2,1998-06-18,1998-06-19,1998-06-25,,10派1.2元(含税),1997年报
1998-09-15,中期分红,0.0,3.0,0.0,1998-09-18,1998-09-21,,,10转增3股,1998半年报
1999-06-12,年度分红,0.0,0.0,1.9,1999-06-17,1999-06-18,1999-06-24,,10派1.9元(含税),1998年报
2000-06-06,年度分红,,2.0,,2000-06-09,2000-06-12,,,10转增2股,1999年报
2001-10-10,中期分红,2.0,,1.5,2001-10-16,2001-10-17,2001-10-18,,10送2股派1.5元(含税),2001半年报
2002-05-16,年度分红,,,1.5,2002-05-22,2002-05-23,2002-05-23,,10派1.5元(含税),2001年报
2003-05-16,年度分红,,2.0,2.0,2003-05-22,2003-05-23,2003-05-23,,10转增2股派2元（含税）,2002年报
2004-05-19,年度分红,2.0,0.0,3.0,2004-05-24,2004-05-25,2004-05-25,2004-05-25,10送2股派3元(含税),2003年报
2005-07-04,年度分红,,,2.5,2005-07-07,2005-07-08,2005-07-08,,10派2.5元(含税),2004年报
2006-07-07,年度分红,,,2.5,2006-07-13,2006-07-14,2006-07-14,,10派2.5元(含税),2005年报
2007-07-20,年度分红,,,1.5,2007-07-26,2007-07-27,2007-07-27,,10派1.5元（含税）,2006年报
2008-07-04,年度分红,,4.0,2.5,2008-07-09,2008-07-10,2008-07-10,,10转增4股派2.5元（含税）,2007年报
2009-05-27,年度分红,,3.0,3.0,2009-06-04,2009-06-05,2009-06-05,2009-06-05,10转增3股派3元（含税）,2008年报
2010-06-18,年度分红,,5.0,3.0,2010-06-23,2010-06-24,2010-06-24,2010-06-24,10转增5股派3元（含税）,2009年报
2011-07-01,年度分红,,2.0,3.0,2011-07-06,2011-07-07,2011-07-07,2011-07-07,10转增2股派3元(含税),2010年报
2012-07-11,年度分红,,,2.0,2012-07-17,2012-07-18,2012-07-18,,10派2元(含税),2011年报
2014-07-17,年度分红,,,0.3,2014-07-23,2014-07-24,2014-07-24,,10派0.3元(含税),2013年报
2015-07-11,年度分红,,2.0,2.0,2015-07-16,2015-07-17,2015-07-17,2015-07-17,10转增2股派2元(含税),2014年报
2016-07-09,年度分红,,,2.5,2016-07-14,2016-07-15,2016-07-15,,10派2.5元(含税),2015年报
2020-08-05,年度分红,,,2.0,2020-08-11,2020-08-12,2020-08-12,,10派2元(含税),2019年报
2021-08-14,年度分红,,,2.0,2021-08-19,2021-08-20,2021-08-20,,10派2元(含税),2020年报
2022-04-27,年度分红,,,3.0,2022-05-09,2022-05-10,2022-05-10,,10派3元(含税),2021年报
2023-05-10,年度分红,,,4.0,2023-05-15,2023-05-16,2023-05-16,,10派4元(含税),2022年报
2024-07-09,年度分红,,,6.83,2024-07-12,2024-07-15,2024-07-15,,10派6.83元(含税),2023年报
2025-04-10,年度分红,,,6.17,2025-04-15,2025-04-16,2025-04-16,,10派6.17元(含税),2024年报
2026-07-23,年度分红,,,4.11,2026-07-28,2026-07-29,2026-07-29,,10派4.11元(含税),2025年报
