实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-04-14,年度分红,,8.0,2.0,2001-04-18,2001-04-19,2001-04-20,,10转增8股派2元,2000年报
2002-04-23,年度分红,,5.0,1.0,2002-04-29,2002-04-30,2002-04-30,,10转增5股派1元(含税),2001年报
2003-04-22,年度分红,,,1.0,2003-04-29,2003-04-30,2003-04-30,,10派1元(含税),2002年报
2004-09-15,中期分红,2.0,8.0,1.2,2004-09-21,2004-09-22,2004-09-22,2004-09-22,10送2转增8股派1.2元(含税),2004半年报
2005-04-29,年度分红,0.0,0.0,0.6,2005-05-12,2005-05-13,2005-05-13,,10派0.6元(含税),2004年报
2006-05-10,年度分红,,,0.8,2006-05-16,2006-05-17,2006-05-17,,10股派0.8元（含税）,2005年报
2007-05-16,年度分红,,,0.8,2007-05-21,2007-05-22,2007-05-22,,10派0.8元（含税）,2006年报
2008-05-16,年度分红,,,0.91,2008-05-21,2008-05-22,2008-05-22,,10派0.91元（含税）,2007年报
2009-06-05,年度分红,,,0.55,2009-06-11,2009-06-12,2009-06-12,,10派0.55元（含税）,2008年报
2010-05-05,年度分红,,,0.45,2010-05-11,2010-05-12,2010-05-12,,10派0.45元（含税）,2009年报
2011-06-17,年度分红,,,0.7,2011-06-23,2011-06-24,2011-06-24,,10派0.7元(含税),2010年报
2012-10-12,中期分红,,,2.0,2012-10-18,2012-10-19,2012-10-19,,10派2元(含税),2012半年报
2013-05-25,年度分红,5.0,5.0,2.0,2013-05-31,2013-06-03,2013-06-03,2013-06-03,10送5转增5股派2元(含税),2012年报
2014-06-12,年度分红,,,1.0,2014-06-19,2014-06-20,2014-06-20,,10派1元(含税),2013年报
2015-06-10,年度分红,,,0.85,2015-06-17,2015-06-18,2015-06-18,,10派0.85元(含税),2014年报
2016-05-24,年度分红,,,0.85,2016-05-31,2016-06-01,2016-06-01,,10派0.85元(含税),2015年报
2017-06-02,年度分红,,,1.0,2017-06-09,2017-06-12,2017-06-12,,10派1元(含税),2016年报
2018-06-07,年度分红,,,0.9,2018-06-14,2018-06-15,2018-06-15,,10派0.9元（含税）,2017年报
2019-06-13,年度分红,,,0.9,2019-06-20,2019-06-21,2019-06-21,,10派0.9元(含税),2018年报
2020-07-09,年度分红,,,0.5,2020-07-16,2020-07-17,2020-07-17,,10派0.5元(含税),2019年报
2021-05-26,年度分红,,,0.5,2021-06-02,2021-06-03,2021-06-03,,10派0.5元(含税),2020年报
2022-06-09,年度分红,,,0.8,2022-06-16,2022-06-17,2022-06-17,,10派0.8元(含税),2021年报
2023-06-09,年度分红,,,1.0,2023-06-16,2023-06-19,2023-06-19,,10派1元(含税),2022年报
2024-06-07,年度分红,,,0.5,2024-06-17,2024-06-18,2024-06-18,,10派0.5元(含税),2023年报
2025-05-21,年度分红,,,0.2,2025-05-27,2025-05-28,2025-05-28,,10派0.2元(含税),2024年报
