实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-23,年度分红,,,2.5,2012-05-29,2012-05-30,2012-05-30,,10派2.5元(含税),2011年报
2013-03-15,年度分红,,,5.0,2013-03-19,2013-03-20,2013-03-20,,10派5元(含税),2012年报
2014-03-28,年度分红,,,5.0,2014-04-02,2014-04-03,2014-04-03,,10派5元(含税),2013年报
2015-03-31,年度分红,,5.0,6.0,2015-04-03,2015-04-07,2015-04-07,2015-04-07,10转增5股派6元(含税),2014年报
2015-09-11,中期分红,,10.0,,2015-09-17,2015-09-18,,2015-09-18,10转增10股,2015半年报
2016-05-07,年度分红,,,2.0,2016-05-12,2016-05-13,2016-05-13,,10派2元(含税),2015年报
2017-05-19,年度分红,,5.0,1.0,2017-05-25,2017-05-26,2017-05-26,2017-05-26,10转增5股派1元(含税),2016年报
2018-07-05,年度分红,,,1.5,2018-07-10,2018-07-11,2018-07-11,,10派1.5元(含税),2017年报
2019-06-19,年度分红,,,1.526006,2019-06-25,2019-06-26,2019-06-26,,10派1.526006元(含税),2018年报
2020-06-12,年度分红,,,1.5,2020-06-18,2020-06-19,2020-06-19,,10派1.5元(含税),2019年报
2021-05-19,年度分红,,,0.65,2021-05-25,2021-05-26,2021-05-26,,10派0.65元(含税),2020年报
2022-05-07,年度分红,,,1.5,2022-05-12,2022-05-13,2022-05-13,,10派1.5元(含税),2021年报
2023-04-21,年度分红,,,2.0,2023-04-27,2023-04-28,2023-04-28,,10派2元(含税),2022年报
2024-04-19,年度分红,,,3.0,2024-04-25,2024-04-26,2024-04-26,,10派3元(含税),2023年报
2024-10-18,中期分红,,,1.6,2024-10-24,2024-10-25,2024-10-25,,10派1.6元(含税),2024半年报
2025-05-22,年度分红,,,1.6,2025-05-27,2025-05-28,2025-05-28,,10派1.6元(含税),2024年报
2025-09-19,中期分红,,,1.5,2025-09-25,2025-09-26,2025-09-26,,10派1.5元(含税),2025半年报
