实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-04-29,年度分红,,18.0,10.0,2015-05-06,2015-05-07,2015-05-07,2015-05-07,10转增18股派10元(含税),2014年报
2016-06-08,年度分红,,,2.0,2016-06-15,2016-06-16,2016-06-16,,10派2元(含税),2015年报
2017-05-23,年度分红,,,2.675712,2017-05-26,2017-05-31,2017-05-31,,10派2.675712元(含税),2016年报
2018-05-28,年度分红,,,3.007509,2018-06-01,2018-06-04,2018-06-04,,10派3.007509元(含税),2017年报
2018-10-17,中期分红,,9.015434,,2018-10-22,2018-10-23,,2018-10-22,10转增9.015434股,2018半年报
2019-06-21,年度分红,,,0.4,2019-06-27,2019-06-28,2019-06-28,,10派0.4元(含税),2018年报
2020-06-05,年度分红,,,0.6,2020-06-10,2020-06-11,2020-06-11,,10派0.6元(含税),2019年报
2021-06-29,年度分红,,,1.5,2021-07-05,2021-07-06,2021-07-06,,10派1.5元(含税),2020年报
2022-05-19,年度分红,,,1.6,2022-05-24,2022-05-25,2022-05-25,,10派1.6元(含税),2021年报
2022-09-19,中期分红,,,1.6,2022-09-23,2022-09-26,2022-09-26,,10派1.6元(含税),2022半年报
2023-06-30,年度分红,,,3.2,2023-07-06,2023-07-07,2023-07-07,,10派3.2元(含税),2022年报
2024-06-03,年度分红,,,4.8,2024-06-11,2024-06-12,2024-06-12,,10派4.8元(含税),2023年报
2024-09-28,中期分红,,,2.84,2024-10-11,2024-10-14,2024-10-14,,10派2.84元(含税),2024半年报
2025-07-07,年度分红,,,2.2,2025-07-11,2025-07-14,2025-07-14,,10派2.2元(含税),2024年报
