实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-10-10,年度分红,2.0,,2.0,1994-10-14,1994-10-17,,,国家股每10股派发现金2元；个人股每10股派送2股红股,1993年报
1995-04-29,年度分红,2.0,0.0,1.0,1995-05-05,1995-05-08,,,10送2股派1.00元,1994年报
1996-06-18,年度分红,0.0,0.0,1.6,1996-06-21,1996-06-24,,,10派1.60元(含税),1995年报
1997-03-25,年度分红,4.0,2.0,0.0,1997-03-28,1997-03-31,,,10送4转增2股,1996年报
1998-06-04,年度分红,3.0,0.0,0.0,1998-06-09,1998-06-10,,,10送3股,1997年报
1999-06-12,年度分红,0.0,0.0,1.5,1999-06-17,1999-06-18,1999-06-21,,10派1.5元(含税),1998年报
2000-07-17,年度分红,,3.0,2.0,2000-07-20,2000-07-21,2000-07-24,,10转增3股派2元（含税）,1999年报
2001-04-18,年度分红,3.0,,1.0,2001-04-24,2001-04-25,,,10送3股派1元(含税),2000年报
2002-06-18,年度分红,,,1.0,2002-06-21,2002-06-24,2002-06-28,,10派1元(含税),2001年报
2004-05-17,年度分红,1.0,5.0,1.5,2004-05-20,2004-05-21,2004-05-27,,10送1转增5股派1.5元(含税),2003年报
2005-05-18,年度分红,,,0.5,2005-05-23,2005-05-24,2005-05-30,,10派0.5元(含税),2004年报
2007-07-16,年度分红,,,0.3,2007-07-19,2007-07-20,2007-07-26,,10派0.3元（含税）,2006年报
2010-05-11,年度分红,,,1.5,2010-05-17,2010-05-18,2010-05-21,,10派1.5元（含税）,2009年报
2024-06-07,年度分红,,,3.8,2024-06-14,2024-06-17,2024-06-17,,10派3.8元(含税),2023年报
2025-06-17,年度分红,,,3.8,2025-06-20,2025-06-23,2025-06-23,,10派3.8元(含税),2024年报
