实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-14,年度分红,10.0,,2.0,2011-05-19,2011-05-20,2011-05-20,2011-05-20,10送10股派2元(含税),2010年报
2012-05-30,年度分红,,6.0,1.0,2012-06-04,2012-06-05,2012-06-05,2012-06-05,10转增6股派1元(含税),2011年报
2013-06-19,年度分红,,,1.0,2013-06-25,2013-06-26,2013-06-26,,10派1元(含税),2012年报
2014-06-18,年度分红,,,1.5,2014-06-24,2014-06-25,2014-06-25,,10派1.5元(含税),2013年报
2015-06-18,年度分红,,,1.5,2015-06-25,2015-06-26,2015-06-26,,10派1.5元(含税),2014年报
2016-06-21,年度分红,,15.0,1.0,2016-06-24,2016-06-27,2016-06-27,2016-06-27,10转增15股派1元(含税),2015年报
2017-06-28,年度分红,,,0.5,2017-07-04,2017-07-05,2017-07-05,,10派0.5元(含税),2016年报
2018-06-27,年度分红,,,0.5,2018-07-03,2018-07-04,2018-07-04,,10派0.5元(含税),2017年报
2019-06-26,年度分红,,,0.3,2019-07-02,2019-07-03,2019-07-03,,10派0.3元(含税),2018年报
2020-07-03,年度分红,,,0.12,2020-07-08,2020-07-09,2020-07-09,,10派0.12元(含税),2019年报
2023-12-14,重整转增,,14.4,,2023-12-19,,,,10转增14.4股,
