实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-07-18,年度分红,2.0,0.5,0.5,2000-07-21,2000-07-24,,,10送2转增0.5股派0.5元（含税）,1999年报
2001-07-04,年度分红,,,0.5,2001-07-09,2001-07-10,2001-07-11,,10派0.5元（含税）,2000年报
2002-03-12,年度分红,,,1.0,2002-03-15,2002-03-18,2002-03-18,,10派1元(含税),2001年报
2003-05-14,年度分红,,,1.0,2003-05-21,2003-05-22,2003-05-22,,10股派1元（含税）,2002年报
2004-04-09,年度分红,,,1.0,2004-04-15,2004-04-16,2004-04-16,,10派1元(含税),2003年报
2005-07-22,年度分红,,,1.0,2005-07-28,2005-07-29,2005-07-29,,10派1元（含税）,2004年报
2006-06-17,年度分红,,,1.0,2006-06-22,2006-06-23,2006-06-23,,10派1元（含税）,2005年报
2007-06-12,年度分红,,,1.0,2007-06-18,2007-06-19,2007-06-19,,10派1元（含税）,2006年报
2008-05-09,年度分红,,,1.0,2008-05-15,2008-05-16,2008-05-16,,10派1元（含税）,2007年报
2009-06-10,年度分红,,,0.5,2009-06-16,2009-06-17,2009-06-17,,10派0.5元（含税）,2008年报
2019-06-05,年度分红,,4.0,,2019-06-12,2019-06-13,,2019-06-13,10转增4股,2018年报
2020-05-09,年度分红,,,2.5,2020-05-15,2020-05-18,2020-05-18,,10派2.5元(含税),2019年报
2021-04-28,年度分红,,,2.1,2021-05-07,2021-05-10,2021-05-10,,10派2.1元(含税),2020年报
2022-05-26,年度分红,,,2.9,2022-06-01,2022-06-02,2022-06-02,,10派2.9元(含税),2021年报
2023-06-21,年度分红,,,2.4,2023-06-29,2023-06-30,2023-06-30,,10派2.4元(含税),2022年报
2024-06-06,年度分红,,,2.3,2024-06-12,2024-06-13,2024-06-13,,10派2.3元(含税),2023年报
2025-06-21,年度分红,,,1.0,2025-06-26,2025-06-27,2025-06-27,,10派1元(含税),2024年报
