实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-21,年度分红,,5.0,4.0,2011-05-26,2011-05-27,2011-05-27,2011-05-27,10转增5股派4元(含税),2010年报
2012-05-10,年度分红,,,2.0,2012-05-16,2012-05-17,2012-05-17,,10派2元(含税),2011年报
2013-06-14,年度分红,,,2.0,2013-06-19,2013-06-20,2013-06-20,,10派2元(含税),2012年报
2014-06-27,年度分红,,10.0,1.5,2014-07-03,2014-07-04,2014-07-04,2014-07-04,10转增10股派1.5元(含税),2013年报
2015-05-30,年度分红,,,1.0,2015-06-04,2015-06-05,2015-06-05,,10派1元(含税),2014年报
2016-06-18,年度分红,,10.0,1.5,2016-06-23,2016-06-24,2016-06-24,2016-06-24,10转增10股派1.5元(含税),2015年报
2017-06-29,年度分红,,,1.0,2017-07-06,2017-07-07,2017-07-07,,10派1元(含税),2016年报
2018-05-23,年度分红,,5.0,4.0,2018-05-28,2018-05-29,2018-05-29,2018-05-29,10转增5股派4元(含税),2017年报
2019-07-19,年度分红,,,3.0,2019-07-25,2019-07-26,2019-07-26,,10派3元(含税),2018年报
2020-07-16,年度分红,,,3.0,2020-07-21,2020-07-22,2020-07-22,,10派3元(含税),2019年报
2021-07-06,年度分红,,,3.0,2021-07-13,2021-07-14,2021-07-14,,10派3元(含税),2020年报
2022-06-25,年度分红,,4.0,3.0,2022-07-01,2022-07-04,2022-07-04,2022-07-04,10转增4股派3元(含税),2021年报
2023-07-06,年度分红,,,10.0,2023-07-11,2023-07-12,2023-07-12,,10派10元(含税),2022年报
2024-07-18,年度分红,,,8.0,2024-07-23,2024-07-24,2024-07-24,,10派8元(含税),2023年报
2025-07-09,年度分红,,,1.5,2025-07-16,2025-07-17,2025-07-17,,10派1.5元(含税),2024年报
