实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-05-30,年度分红,3.0,7.0,0.4,2007-06-05,2007-06-06,2007-06-06,2007-06-06,10送3转增7股派0.4元（含税）,2006年报
2015-10-09,中期分红,,4.0,,2015-10-15,2015-10-16,,2015-10-16,10转增4股,2015半年报
2018-09-04,中期分红,,,0.3,2018-09-07,2018-09-10,2018-09-10,,10派0.3元（含税）,2018半年报
2019-04-19,年度分红,,,0.3,2019-04-24,2019-04-25,2019-04-25,,10派0.3元(含税),2018年报
2020-06-05,年度分红,,,1.002034,2020-06-10,2020-06-11,2020-06-11,,10派1.002034元(含税),2019年报
2021-05-11,年度分红,,,1.0,2021-05-17,2021-05-18,2021-05-18,,10派1元(含税),2020年报
2022-05-31,年度分红,,,0.8,2022-06-07,2022-06-08,2022-06-08,,10派0.8元(含税),2021年报
2023-06-12,年度分红,,,0.5,2023-06-15,2023-06-16,2023-06-16,,10派0.5元(含税),2022年报
2024-06-19,年度分红,,,0.5,2024-06-25,2024-06-26,2024-06-26,,10派0.5元(含税),2023年报
2024-10-14,中期分红,,,0.25,2024-10-17,2024-10-18,2024-10-18,,10派0.25元(含税),2024半年报
2025-06-12,年度分红,,,0.25,2025-06-17,2025-06-18,2025-06-18,,10派0.25元(含税),2024年报
2025-10-17,中期分红,,,0.25,2025-10-23,2025-10-24,2025-10-24,,10派0.25元(含税),2025半年报
