实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-05-21,年度分红,,5.0,2.0,2013-05-24,2013-05-27,2013-05-27,2013-05-27,10转增5股派2元(含税),2012年报
2014-05-17,年度分红,,5.0,1.5,2014-05-22,2014-05-23,2014-05-23,2014-05-23,10转增5股派1.5元(含税),2013年报
2015-05-13,年度分红,,,0.6,2015-05-18,2015-05-19,2015-05-19,,10派0.6元(含税),2014年报
2016-05-27,年度分红,,,0.250394,2016-06-03,2016-06-06,2016-06-06,,10派0.250394元(含税),2015年报
2017-06-07,年度分红,,,0.799604,2017-06-12,2017-06-13,2017-06-13,,10派0.799604元(含税),2016年报
2018-05-18,年度分红,,,1.198485,2018-05-25,2018-05-28,2018-05-28,,10派1.198485元(含税),2017年报
2019-05-20,年度分红,,,2.0,2019-05-24,2019-05-27,2019-05-27,,10派2元(含税),2018年报
2020-06-11,年度分红,,,1.5,2020-06-16,2020-06-17,2020-06-17,,10派1.5元(含税),2019年报
2021-06-01,年度分红,,,1.5,2021-06-07,2021-06-08,2021-06-08,,10派1.5元(含税),2020年报
2023-05-30,年度分红,,,1.2,2023-06-05,2023-06-06,2023-06-06,,10派1.2元(含税),2022年报
2024-05-14,年度分红,,,1.2,2024-05-21,2024-05-22,2024-05-22,,10派1.2元(含税),2023年报
2025-05-09,年度分红,,,1.0,2025-05-15,2025-05-16,2025-05-16,,10派1元(含税),2024年报
2026-05-14,年度分红,,,1.0,2026-05-20,2026-05-21,2026-05-21,,10派1元(含税),2025年报
