实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-07-09,年度分红,,5.0,3.0,2010-07-16,2010-07-19,2010-07-19,2010-07-19,10转增5股派3元（含税）,2009年报
2012-06-28,年度分红,,10.0,1.0,2012-07-04,2012-07-05,2012-07-05,2012-07-05,10转增10股派1元(含税),2011年报
2013-08-21,年度分红,,,0.2,2013-08-26,2013-08-27,2013-08-27,,10派0.2元(含税),2012年报
2014-07-11,年度分红,,,0.2,2014-07-17,2014-07-18,2014-07-18,,10派0.2元(含税),2013年报
2015-08-13,年度分红,,,0.2,2015-08-18,2015-08-19,2015-08-19,,10派0.2元(含税),2014年报
2017-06-03,年度分红,,,0.2,2017-06-08,2017-06-09,2017-06-09,,10派0.2元(含税),2016年报
2018-05-22,年度分红,,5.0,0.5,2018-05-25,2018-05-28,2018-05-28,2018-05-28,10转增5股派0.5元（含税）,2017年报
2019-04-30,年度分红,,,3.0,2019-05-08,2019-05-09,2019-05-09,,10派3元(含税),2018年报
2020-06-30,年度分红,,,1.5,2020-07-07,2020-07-08,2020-07-08,,10派1.5元(含税),2019年报
2021-06-30,年度分红,,,0.7,2021-07-07,2021-07-08,2021-07-08,,10派0.7元(含税),2020年报
2024-05-20,年度分红,,,0.83,2024-05-27,2024-05-28,2024-05-28,,10派0.83元(含税),2023年报
2025-06-05,年度分红,,,0.7,2025-06-12,2025-06-13,2025-06-13,,10派0.7元(含税),2024年报
2025-09-29,中期分红,,,0.7,2025-10-14,2025-10-15,2025-10-15,,10派0.7元(含税),2025半年报
2026-06-18,年度分红,,,0.4,2026-06-25,2026-06-26,2026-06-26,,10派0.4元(含税),2025年报
