实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-04-20,年度分红,,2.0,,2000-04-25,2000-04-26,,,10转增2股,1999年报
2001-02-28,年度分红,3.0,3.0,1.0,2001-03-06,2001-03-07,2001-03-08,,10送3转增3股派1.0元(含税),2000年报
2002-04-27,年度分红,,,0.25,2002-05-10,2002-05-13,2002-05-13,,10派0.25元(含税),2001年报
2003-05-20,年度分红,,,0.18,2003-05-26,2003-05-27,2003-05-27,,10股派0.18元(含税),2002年报
2004-06-09,年度分红,0.0,0.0,0.22,2004-06-16,2004-06-17,2004-06-17,,10派0.22元(含税),2003年报
2005-05-20,年度分红,0.0,0.0,0.2,2005-05-26,2005-05-27,2005-05-27,,10派0.2元(含税),2004年报
2006-06-09,年度分红,,,0.2,2006-06-15,2006-06-16,2006-06-16,,10派0.2元（含税）,2005年报
2007-06-14,年度分红,,,0.16,2007-06-19,2007-06-20,2007-06-20,,10派0.16元（含税）,2006年报
2008-05-14,年度分红,,5.0,,2008-05-19,2008-05-20,,,10转增5股,2007年报
2010-05-06,年度分红,,,0.6,2010-05-12,2010-05-13,2010-05-13,,10派0.6元（含税）,2009年报
2011-04-21,年度分红,,,0.8,2011-04-27,2011-04-28,2011-04-28,,10派0.8元(含税),2010年报
2012-06-01,年度分红,,,0.97,2012-06-06,2012-06-07,2012-06-07,,10派0.97元(含税),2011年报
2023-10-20,中期分红,,,0.3,2023-10-26,2023-10-27,2023-10-27,,10派0.3元(含税),2023半年报
2025-12-12,季度分红,,,0.3,2025-12-18,2025-12-19,2025-12-19,,10派0.3元(含税),2025三季报
