实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-07-19,年度分红,,1.0,1.25,2002-07-26,2002-07-29,2002-07-29,,10转增1股派1.25元(含税),2001年报
2007-08-20,年度分红,,,0.6,2007-08-27,2007-08-28,2007-08-28,,10派0.6元（含税）,2006年报
2008-08-14,年度分红,,,0.5,2008-08-20,2008-08-21,2008-08-21,,10派0.5元（含税）,2007年报
2009-07-21,年度分红,,,0.5,2009-07-28,2009-07-29,2009-07-29,,10派0.5元（含税）,2008年报
2010-08-19,年度分红,,,0.7,2010-08-25,2010-08-26,2010-08-26,,10派0.7元（含税）,2009年报
2011-06-22,年度分红,,,0.3,2011-06-28,2011-06-29,2011-06-29,,10派0.3元(含税),2010年报
2012-07-11,年度分红,,,0.2,2012-07-18,2012-07-19,2012-07-19,,10派0.2元(含税),2011年报
2013-08-16,年度分红,,,0.1,2013-08-22,2013-08-23,2013-08-23,,10派0.1元(含税),2012年报
2024-07-27,年度分红,,,0.1,2024-08-01,2024-08-02,2024-08-02,,10派0.1元(含税),2023年报
2025-06-21,年度分红,,,0.27,2025-06-26,2025-06-27,2025-06-27,,10派0.27元(含税),2024年报
2026-06-17,年度分红,,,0.43,2026-06-23,2026-06-24,2026-06-24,,10派0.43元(含税),2025年报
