实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-07-02,年度分红,,,3.0,2009-07-08,2009-07-09,2009-07-09,,10派3元（含税）,2008年报
2010-06-19,年度分红,,3.0,,2010-06-24,2010-06-25,,2010-06-25,10转增3股,2009年报
2012-09-28,中期分红,,,0.5,2012-10-10,2012-10-11,2012-10-11,,10派0.5元(含税),2012半年报
2014-06-16,年度分红,,5.0,0.5,2014-06-20,2014-06-23,2014-06-23,2014-06-23,10转增5股派0.5元(含税),2013年报
2016-06-14,年度分红,,,1.0,2016-06-17,2016-06-20,2016-06-20,,10派1元(含税),2015年报
2017-06-09,年度分红,,,1.0,2017-06-14,2017-06-15,2017-06-15,,10派1元(含税),2016年报
2018-06-29,年度分红,,,1.0,2018-07-05,2018-07-06,2018-07-06,,10派1元(含税),2017年报
2019-05-30,年度分红,,5.0,1.5,2019-06-06,2019-06-10,2019-06-10,2019-06-10,10转增5股派1.5元(含税),2018年报
2020-06-12,年度分红,,,1.0,2020-06-18,2020-06-19,2020-06-19,,10派1元(含税),2019年报
2021-05-27,年度分红,,,1.0,2021-06-03,2021-06-04,2021-06-04,,10派1元(含税),2020年报
2022-05-18,年度分红,,,3.0,2022-05-25,2022-05-26,2022-05-26,,10派3元(含税),2021年报
2023-05-23,年度分红,,,3.0,2023-05-29,2023-05-30,2023-05-30,,10派3元(含税),2022年报
2024-05-23,年度分红,,,3.0,2024-05-30,2024-05-31,2024-05-31,,10派3元(含税),2023年报
2025-05-28,年度分红,,,3.0,2025-06-05,2025-06-06,2025-06-06,,10派3元(含税),2024年报
2026-05-20,年度分红,,,1.0,2026-05-27,2026-05-28,2026-05-28,,10派1元(含税),2025年报
