实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-05-31,年度分红,,,2.25,2013-06-06,2013-06-07,2013-06-07,,10派2.25元(含税),2012年报
2014-06-04,年度分红,,,2.67,2014-06-10,2014-06-11,2014-06-11,,10派2.67元(含税),2013年报
2015-05-15,年度分红,,,2.16,2015-05-21,2015-05-22,2015-05-22,,10派2.16元(含税),2014年报
2016-04-12,年度分红,,,1.16,2016-04-18,2016-04-19,2016-04-19,,10派1.16元(含税),2015年报
2016-09-13,中期分红,5.0,25.0,1.25,2016-09-21,2016-09-22,2016-09-22,2016-09-22,10送5转增25股派1.25元(含税),2016半年报
2017-04-22,年度分红,,,0.1,2017-04-27,2017-04-28,2017-04-28,,10派0.1元(含税),2016年报
2018-05-04,年度分红,,,0.7,2018-05-09,2018-05-10,2018-05-10,,10派0.7元(含税),2017年报
2019-05-08,年度分红,,,0.82,2019-05-13,2019-05-14,2019-05-14,,10派0.82元(含税),2018年报
2020-04-28,年度分红,,,1.0,2020-05-07,2020-05-08,2020-05-08,,10派1元(含税),2019年报
2021-05-08,年度分红,,,1.3,2021-05-13,2021-05-14,2021-05-14,,10派1.3元(含税),2020年报
2022-06-08,年度分红,,,0.6,2022-06-13,2022-06-14,2022-06-14,,10派0.6元(含税),2021年报
2023-05-09,年度分红,,,0.15,2023-05-12,2023-05-15,2023-05-15,,10派0.15元(含税),2022年报
2024-04-24,年度分红,,,1.8,2024-04-30,2024-05-06,2024-05-06,,10派1.8元(含税),2023年报
2025-05-09,年度分红,,,1.1,2025-05-15,2025-05-16,2025-05-16,,10派1.1元(含税),2024年报
2026-05-20,年度分红,,,1.0,2026-05-26,2026-05-27,2026-05-27,,10派1元(含税),2025年报
