实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-21,年度分红,,,5.0,2012-06-28,2012-06-29,2012-06-29,,10派5元(含税),2011年报
2013-03-27,年度分红,,5.0,7.5,2013-04-02,2013-04-03,2013-04-03,2013-04-03,10转增5股派7.5元(含税),2012年报
2014-05-07,年度分红,,5.0,5.0,2014-05-12,2014-05-13,2014-05-13,2014-05-13,10转增5股派5元(含税),2013年报
2015-05-12,年度分红,,2.988324,3.585988,2015-05-15,2015-05-18,2015-05-18,2015-05-18,10转增2.988324股派3.585988元(含税),2014年报
2016-03-05,年度分红,,3.0,3.6,2016-03-10,2016-03-11,2016-03-11,2016-03-11,10转增3股派3.6元(含税),2015年报
2017-05-13,年度分红,,2.0,3.6,2017-05-18,2017-05-19,2017-05-19,2017-05-19,10转增2股派3.6元（含税）,2016年报
2018-07-10,年度分红,,2.0,3.0,2018-07-13,2018-07-16,2018-07-16,2018-07-16,10转增2股派3元(含税),2017年报
2019-05-10,年度分红,,,3.0,2019-05-16,2019-05-17,2019-05-17,,10派3元(含税),2018年报
2020-05-12,年度分红,,,3.0,2020-05-18,2020-05-19,2020-05-19,,10派3元(含税),2019年报
2021-06-04,年度分红,,,2.0,2021-06-10,2021-06-11,2021-06-11,,10派2元(含税),2020年报
2022-05-19,年度分红,,,2.0,2022-05-24,2022-05-25,2022-05-25,,10派2元(含税),2021年报
2023-05-19,年度分红,,,2.0,2023-05-25,2023-05-26,2023-05-26,,10派2元(含税),2022年报
2024-06-07,年度分红,,,2.0,2024-06-14,2024-06-17,2024-06-17,,10派2元(含税),2023年报
2025-06-07,年度分红,,,2.2,2025-06-12,2025-06-13,2025-06-13,,10派2.2元(含税),2024年报
