实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-20,年度分红,5.0,7.0,2.0,2015-05-25,2015-05-26,2015-05-26,,10送5转增7股派2元(含税),2014年报
2016-09-23,中期分红,,12.0,5.0,2016-09-28,2016-09-29,2016-09-29,,10转增12股派5元(含税),2016半年报
2018-05-22,年度分红,,4.0,1.6,2018-05-25,2018-05-28,2018-05-28,,10转增4股派1.6元(含税),2017年报
2019-05-17,年度分红,,3.0,1.5,2019-05-22,2019-05-23,2019-05-23,,10转增3股派1.5元(含税),2018年报
2020-07-07,年度分红,,,1.0,2020-07-10,2020-07-13,2020-07-13,,10派1元(含税),2019年报
2021-06-01,季度分红,,,0.5,2021-06-07,2021-06-08,2021-06-08,,10派0.5元(含税),2020三季报
2021-07-06,年度分红,,,1.5,2021-07-12,2021-07-13,2021-07-13,,10派1.5元(含税),2020年报
2022-04-20,年度分红,,4.0,1.05,2022-04-25,2022-04-26,2022-04-26,,10转增4股派1.05元(含税),2021年报
2023-06-12,年度分红,,,0.45,2023-06-15,2023-06-16,2023-06-16,,10派0.45元(含税),2022年报
2024-06-12,年度分红,,,0.3,2024-06-17,2024-06-18,2024-06-18,,10派0.3元(含税),2023年报
2024-08-28,中期分红,,,0.3,2024-09-02,2024-09-03,2024-09-03,,10派0.3元(含税),2024半年报
2024-12-09,季度分红,,,0.3,2024-12-12,2024-12-13,2024-12-13,,10派0.3元(含税),2024三季报
2025-06-04,年度分红,,,0.1,2025-06-10,2025-06-11,2025-06-11,,10派0.1元(含税),2024年报
2025-10-21,中期分红,,,0.2,2025-10-27,2025-10-28,2025-10-28,,10派0.2元(含税),2025半年报
2026-06-02,年度分红,,,0.1,2026-06-08,2026-06-09,2026-06-09,,10派0.1元(含税),2025年报
