实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-07-17,年度分红,,,1.15,2007-07-23,2007-07-24,2007-07-30,,10派1.15元（含税）,2006年报
2007-10-17,中期分红,,,1.5,2007-10-23,2007-10-24,2007-10-31,,10派1.5元（含税）,2007半年报
2008-06-17,年度分红,,,0.53,2008-06-20,2008-06-23,2008-06-30,,10派0.53元（含税）,2007年报
2008-12-10,中期分红,,,0.52,2008-12-16,2008-12-17,2008-12-24,,10派0.52元（含税）,2008半年报
2011-07-15,年度分红,,,0.114,2011-07-20,2011-07-21,2011-07-27,,10派0.114元(含税),2010年报
2022-08-13,年度分红,,,0.318,2022-08-18,2022-08-19,2022-08-19,,10派0.318元(含税),2021年报
2023-08-11,年度分红,,,0.36,2023-08-17,2023-08-18,2023-08-18,,10派0.36元(含税),2022年报
2024-07-19,年度分红,,,0.8,2024-07-25,2024-07-26,2024-07-26,,10派0.8元(含税),2023年报
2024-12-20,中期分红,,,0.82,2024-12-26,2024-12-27,2024-12-27,,10派0.82元(含税),2024半年报
2025-08-01,年度分红,,,1.35,2025-08-07,2025-08-08,2025-08-08,,10派1.35元(含税),2024年报
2025-10-11,中期分红,,,1.23,2025-10-16,2025-10-17,2025-10-17,,10派1.23元(含税),2025半年报
