实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-11-26,年度分红,0.0,0.0,0.0,,,,,94和95未分配利润均结转至上市后分配,1995年报
1997-05-28,年度分红,6.2,1.8,0.0,1997-06-02,1997-06-03,,,10送6.2转增1.8股,1996年报
2001-06-12,年度分红,,,1.5,2001-06-18,2001-06-19,2001-06-20,,10派1.5元（含税）,2000年报
2002-07-23,年度分红,1.5,,1.5,2002-07-29,2002-07-30,2002-07-30,,10送1.5股派1.5元(含税),2001年报
2003-06-18,年度分红,2.0,4.0,0.5,2003-06-23,2003-06-24,2003-06-24,,10送2转增4股派0.50元（含税）,2002年报
2009-07-16,年度分红,3.0,3.0,2.0,2009-07-20,2009-07-21,2009-07-21,2009-07-21,10送3转增3股派2元（含税）,2008年报
2010-07-02,年度分红,,,0.2,2010-07-08,2010-07-09,2010-07-09,,10派0.2元（含税）,2009年报
2011-07-01,年度分红,,,1.0,2011-07-06,2011-07-07,2011-07-07,,10派1元(含税),2010年报
2013-10-11,中期分红,,,1.0,2013-10-16,2013-10-17,2013-10-17,,10派1元(含税),2013半年报
2014-06-12,年度分红,,,1.0,2014-06-17,2014-06-18,2014-06-18,,10派1元(含税),2013年报
2021-05-27,年度分红,,,1.0,2021-06-03,2021-06-04,2021-06-04,,10派1元(含税),2020年报
2022-05-27,年度分红,,,0.5,2022-06-02,2022-06-06,2022-06-06,,10派0.5元(含税),2021年报
2023-05-18,年度分红,,,0.5,2023-05-24,2023-05-25,2023-05-25,,10派0.5元(含税),2022年报
2024-06-14,年度分红,,,1.2,2024-06-20,2024-06-21,2024-06-21,,10派1.2元(含税),2023年报
2024-09-24,中期分红,,,0.2,2024-09-27,2024-09-30,2024-09-30,,10派0.2元(含税),2024半年报
2024-12-07,季度分红,,,0.5,2024-12-12,2024-12-13,2024-12-13,,10派0.5元(含税),2024三季报
2025-07-15,年度分红,,,1.1,2025-07-22,2025-07-23,2025-07-23,,10派1.1元(含税),2024年报
2025-10-10,中期分红,,,0.5,2025-10-16,2025-10-17,2025-10-17,,10派0.5元(含税),2025半年报
2025-11-19,季度分红,,,0.5,2025-11-26,2025-11-27,2025-11-27,,10派0.5元(含税),2025三季报
