实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-09-09,中期分红,1.0,1.0,,,,,,10送1转增1股,2019半年报
2020-08-20,中期分红,,,,,,,,10派2元(含税),2020半年报
2020-12-15,季度分红,,,,,,,,10派3元(含税),2020三季报
2021-05-12,年度分红,,,,,,,,10派1.5元(含税),2020年报
2021-09-15,中期分红,,,,,,,,10派1.5元(含税),2021半年报
2021-12-17,季度分红,,,,,,,,10派1.5元(含税),2021三季报
2022-06-09,年度分红,,3.0,,,,,,10转增3股派1.5元(含税),2021年报
2022-09-15,中期分红,,,,,,,,10派1.2元(含税),2022半年报
2023-05-16,年度分红,,,,,,,,10派1.2元(含税),2022年报
2023-12-11,季度分红,,,,,,,,10派1元(含税),2023三季报
2024-05-30,年度分红,,,,,,,,10派1.5元(含税),2023年报
2024-11-15,季度分红,,,,,,,,10派1.2元(含税),2024三季报
2025-05-14,年度分红,,,,,,,,10派1.5元(含税),2024年报
2025-11-25,季度分红,,,,,,,,10派1.5元(含税),2025三季报
