实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-08-03,年度分红,,,4.0,2010-08-09,2010-08-10,2010-08-10,,10派4元（含税）,2009年报
2011-04-27,年度分红,,,5.0,2011-05-04,2011-05-05,2011-05-05,,10派5元(含税),2010年报
2012-05-07,年度分红,,5.0,5.5,2012-05-11,2012-05-14,2012-05-14,2012-05-14,10转增5股派5.5元(含税),2011年报
2013-05-29,年度分红,,,3.0,2013-06-04,2013-06-05,2013-06-05,,10派3元(含税),2012年报
2014-07-01,年度分红,,,2.5,2014-07-07,2014-07-08,2014-07-08,,10派2.5元(含税),2013年报
2015-07-15,年度分红,,,2.5,2015-07-21,2015-07-22,2015-07-22,,10派2.5元(含税),2014年报
2016-07-05,年度分红,,,1.5,2016-07-08,2016-07-11,2016-07-11,,10派1.5元(含税),2015年报
2017-06-30,年度分红,,10.0,2.0,2017-07-06,2017-07-07,2017-07-07,2017-07-07,10转增10股派2元(含税),2016年报
2018-07-11,年度分红,,,0.3,2018-07-17,2018-07-18,2018-07-18,,10派0.3元(含税),2017年报
2019-07-09,年度分红,,,0.5,2019-07-15,2019-07-16,2019-07-16,,10派0.5元(含税),2018年报
2020-07-02,年度分红,,,0.5,2020-07-08,2020-07-09,2020-07-09,,10派0.5元(含税),2019年报
2021-07-08,年度分红,,,0.8,2021-07-15,2021-07-16,2021-07-16,,10派0.8元(含税),2020年报
2022-07-15,年度分红,,,0.4,2022-07-20,2022-07-21,2022-07-21,,10派0.4元(含税),2021年报
2023-07-15,年度分红,,,0.1,2023-07-20,2023-07-21,2023-07-21,,10派0.1元(含税),2022年报
2024-07-12,年度分红,,,0.25,2024-07-18,2024-07-19,2024-07-19,,10派0.25元(含税),2023年报
2024-11-01,中期分红,,,0.1,2024-11-06,2024-11-07,2024-11-07,,10派0.1元(含税),2024半年报
2025-05-30,年度分红,,,0.6,2025-06-06,2025-06-09,2025-06-09,,10派0.6元(含税),2024年报
2026-05-21,年度分红,,,0.7,2026-05-27,2026-05-28,2026-05-28,,10派0.7元(含税),2025年报
