实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-08,年度分红,,10.0,5.0,2017-06-15,2017-06-16,2017-06-16,,10转增10股派5元(含税),2016年报
2018-06-15,年度分红,,,2.0,2018-06-21,2018-06-22,2018-06-22,,10派2元(含税),2017年报
2019-06-03,年度分红,,,1.2,2019-06-10,2019-06-11,2019-06-11,,10派1.2元(含税),2018年报
2020-06-11,年度分红,,,0.5,2020-06-17,2020-06-18,2020-06-18,,10派0.5元(含税),2019年报
2021-06-04,年度分红,,,1.2,2021-06-09,2021-06-10,2021-06-10,,10派1.2元(含税),2020年报
2022-06-09,年度分红,,,1.66,2022-06-15,2022-06-16,2022-06-16,,10派1.66元(含税),2021年报
2023-06-15,年度分红,,3.0,0.7,2023-06-20,2023-06-21,2023-06-21,,10转增3股派0.7元(含税),2022年报
2024-06-15,年度分红,,,0.6,2024-06-20,2024-06-21,2024-06-21,,10派0.6元(含税),2023年报
2025-03-03,季度分红,,,0.7,2025-03-06,2025-03-07,2025-03-07,,10派0.7元(含税),2024三季报
2025-06-12,年度分红,,,0.4,2025-06-19,2025-06-20,2025-06-20,,10派0.4元(含税),2024年报
2026-06-18,年度分红,,,1.0,2026-06-25,2026-06-26,2026-06-26,,10派1元(含税),2025年报
