实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-06-03,年度分红,,,1.53,2015-06-10,2015-06-11,2015-06-11,,10派1.53元(含税),2014年报
2016-05-27,年度分红,,5.0,5.0,2016-06-01,2016-06-02,2016-06-02,,10转增5股派5元(含税),2015年报
2017-05-12,年度分红,,,7.0,2017-05-18,2017-05-19,2017-05-19,,10派7元(含税),2016年报
2018-05-12,年度分红,,3.0,5.0,2018-05-17,2018-05-18,2018-05-18,,10转增3股派5元(含税),2017年报
2019-05-28,年度分红,,,5.0,2019-05-31,2019-06-03,2019-06-03,,10派5元(含税),2018年报
2020-05-28,年度分红,,,4.5,2020-06-02,2020-06-03,2020-06-03,,10派4.5元(含税),2019年报
2021-06-18,年度分红,,,1.311,2021-06-24,2021-06-25,2021-06-25,,10派1.311元(含税),2020年报
2022-06-09,年度分红,,,1.148,2022-06-14,2022-06-15,2022-06-15,,10派1.148元(含税),2021年报
2023-05-27,年度分红,,,1.87,2023-06-01,2023-06-02,2023-06-02,,10派1.87元(含税),2022年报
2024-06-07,年度分红,,,2.0,2024-06-14,2024-06-17,2024-06-17,,10派2元(含税),2023年报
2025-06-13,年度分红,,,0.95,2025-06-20,2025-06-23,2025-06-23,,10派0.95元(含税),2024年报
2026-06-09,年度分红,,,0.8,2026-06-15,2026-06-16,2026-06-16,,10派0.8元(含税),2025年报
