实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-04-22,年度分红,1.0,0.0,1.0,1995-09-08,1995-09-11,,,10送1股派1.00元,1994年报
1996-06-11,年度分红,1.0,0.0,1.0,1996-06-14,1996-06-17,,,10送1股派1元,1995年报
1997-06-14,年度分红,1.0,0.5,1.0,1997-06-18,1997-06-19,,,10送1转增0.5股派1元(含税),1996年报
1998-10-13,年度分红,1.4,2.6,1.0,1998-10-15,1998-10-16,,,10送1.4转增2.6股派1元（含税）,1997年报
1999-08-18,年度分红,0.0,0.0,1.0,1999-08-20,1999-08-23,1999-08-24,,10派1元（含税）,1998年报
2001-05-11,年度分红,,3.0,0.55,2001-05-17,2001-05-18,2001-05-25,,10转增3股派0.55元(含税),2000年报
2002-07-22,年度分红,,1.0,0.5,2002-07-25,2002-07-26,2002-07-31,,10转增1股派0.5元(含税),2001年报
2003-06-14,年度分红,,,0.5,2003-06-18,2003-06-19,2003-06-25,,10股派0.5元(含税),2002年报
2004-06-22,年度分红,,,0.5,2004-06-25,2004-06-28,2004-07-02,,10派0.5元(含税),2003年报
2007-08-18,年度分红,,,1.0,2007-08-23,2007-08-24,2007-08-28,,10派1元（含税）,2006年报
2009-06-02,年度分红,,,1.0,2009-06-08,2009-06-09,2009-06-12,,10派1元（含税）,2008年报
2010-08-13,年度分红,,,2.0,2010-08-18,2010-08-19,2010-08-24,,10派2元（含税）,2009年报
2011-06-28,年度分红,,,2.0,2011-07-05,2011-07-06,2011-07-11,,10派2元(含税),2010年报
2013-05-17,年度分红,,,2.7,2013-05-22,2013-05-23,2013-05-28,,10派2.7元(含税),2012年报
2014-06-10,年度分红,5.0,5.0,3.0,2014-06-13,2014-06-16,2014-06-16,2014-06-17,10送5转增5股派3元(含税),2013年报
2015-07-07,年度分红,,,1.5,2015-07-14,2015-07-15,2015-07-15,,10派1.5元(含税),2014年报
2016-06-16,年度分红,,,1.5,2016-06-21,2016-06-22,2016-06-22,,10派1.5元(含税),2015年报
2017-07-11,年度分红,,,1.6,2017-07-17,2017-07-18,2017-07-18,,10派1.6元(含税),2016年报
2018-07-13,年度分红,,,1.8,2018-07-19,2018-07-20,2018-07-20,,10派1.8元(含税),2017年报
2019-06-13,年度分红,,,1.9,2019-06-19,2019-06-20,2019-06-20,,10派1.9元(含税),2018年报
2020-06-17,年度分红,,,2.1,2020-06-23,2020-06-24,2020-06-24,,10派2.1元(含税),2019年报
2021-07-01,年度分红,,,2.2,2021-07-07,2021-07-08,2021-07-08,,10派2.2元(含税),2020年报
2022-07-21,年度分红,,,2.3,2022-07-27,2022-07-28,2022-07-28,,10派2.3元(含税),2021年报
2023-07-13,年度分红,,,2.7,2023-07-19,2023-07-20,2023-07-20,,10派2.7元(含税),2022年报
2023-11-23,中期分红,,,1.0,2023-11-29,2023-11-30,2023-11-30,,10派1元(含税),2023半年报
2024-08-09,年度分红,,,2.3,2024-08-15,2024-08-16,2024-08-16,,10派2.3元(含税),2023年报
2024-11-29,中期分红,,,1.0,2024-12-05,2024-12-06,2024-12-06,,10派1元(含税),2024半年报
2025-08-08,年度分红,,,2.2,2025-08-14,2025-08-15,2025-08-15,,10派2.2元(含税),2024年报
2025-10-17,中期分红,,,0.8,2025-10-23,2025-10-24,2025-10-24,,10派0.8元(含税),2025半年报
