实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-06-27,年度分红,2.5,5.5,0.0,1997-07-04,1997-07-07,,,10送2.5转增5.5股,1996年报
1999-05-08,年度分红,0.0,0.0,1.0,1999-05-12,1999-05-13,1999-05-14,,10派1.00元(含税),1998年报
2000-05-19,年度分红,3.0,2.0,,2000-05-24,2000-05-25,,,10送3转增2股,1999年报
2001-05-22,年度分红,,,1.0,2001-05-28,2001-05-29,2001-06-08,,10派1元（含税）,2000年报
2002-07-17,年度分红,,,1.14,2002-07-22,2002-07-23,2002-07-26,,10派1.14元(含税),2001年报
2007-04-10,股改分红,,2.0,,2007-04-11,2007-04-12,,,10转增2股,2007一季报
2011-06-20,年度分红,,,0.5,2011-06-23,2011-06-24,2011-06-30,,10派0.5元(含税),2010年报
2013-06-26,年度分红,,,0.3,2013-07-01,2013-07-02,2013-07-10,,10派0.3元(含税),2012年报
2014-05-20,年度分红,,,0.4,2014-05-23,2014-05-26,2014-05-30,,10派0.4元(含税),2013年报
2015-05-22,年度分红,,,0.75,2015-05-28,2015-05-29,2015-05-29,,10派0.75元(含税),2014年报
2019-07-04,年度分红,,,0.77,2019-07-11,2019-07-12,2019-07-12,,10派0.77元(含税),2018年报
2020-07-27,年度分红,,,0.9727,2020-07-30,2020-07-31,2020-07-31,,10派0.9727元(含税),2019年报
2024-07-05,年度分红,,,0.5,2024-07-10,2024-07-11,2024-07-11,,10派0.5元(含税),2023年报
2025-11-07,中期分红,,,0.2,2025-11-12,2025-11-13,2025-11-13,,10派0.2元(含税),2025半年报
