实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-06-04,年度分红,,10.0,3.5,2015-06-10,2015-06-11,2015-06-11,2015-06-11,10转增10股派3.5元(含税),2014年报
2016-07-26,年度分红,,,3.0,2016-08-01,2016-08-02,2016-08-02,,10派3元(含税),2015年报
2017-05-24,年度分红,,,3.0,2017-05-31,2017-06-01,2017-06-01,,10派3元(含税),2016年报
2018-04-12,年度分红,,10.0,10.0,2018-04-17,2018-04-18,2018-04-18,2018-04-18,10转增10股派10元(含税),2017年报
2019-04-17,年度分红,,,10.0,2019-04-22,2019-04-23,2019-04-23,,10派10元(含税),2018年报
2020-05-21,年度分红,,,10.0,2020-05-27,2020-05-28,2020-05-28,,10派10元(含税),2019年报
2021-07-06,年度分红,,,3.5,2021-07-09,2021-07-12,2021-07-12,,10派3.5元(含税),2020年报
2022-05-25,年度分红,,,7.0,2022-06-01,2022-06-02,2022-06-02,,10派7元(含税),2021年报
2023-05-30,年度分红,,,10.0,2023-06-06,2023-06-07,2023-06-07,,10派10元(含税),2022年报
2024-06-05,年度分红,,,15.0,2024-06-13,2024-06-14,2024-06-14,,10派15元(含税),2023年报
2025-07-10,年度分红,,,5.0,2025-07-17,2025-07-18,2025-07-18,,10派5元(含税),2024年报
