实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-05-14,年度分红,,5.0,2.5,2009-05-21,2009-05-22,2009-05-22,2009-05-22,10转增5股派2.5元（含税）,2008年报
2010-04-19,年度分红,,,2.0,2010-04-23,2010-04-26,2010-04-26,,10派2元（含税）,2009年报
2011-02-23,年度分红,,5.0,2.0,2011-03-02,2011-03-03,2011-03-03,2011-03-03,10转增5股派2元(含税),2010年报
2012-05-14,年度分红,,5.0,1.5,2012-05-18,2012-05-21,2012-05-21,2012-05-21,10转增5股派1.5元(含税),2011年报
2013-09-04,中期分红,,,1.5,2013-09-09,2013-09-10,2013-09-10,,10派1.5元(含税),2013半年报
2014-04-10,年度分红,,7.0,2.0,2014-04-15,2014-04-16,2014-04-16,2014-04-16,10转增7股派2元(含税),2013年报
2015-04-10,年度分红,,5.0,1.5,2015-04-15,2015-04-16,2015-04-16,2015-04-16,10转增5股派1.5元(含税),2014年报
2016-04-13,年度分红,,,1.0,2016-04-18,2016-04-19,2016-04-19,,10派1元(含税),2015年报
2017-04-14,年度分红,,,1.0,2017-04-20,2017-04-21,2017-04-21,,10派1元(含税),2016年报
2018-05-05,年度分红,,5.0,1.0,2018-05-11,2018-05-14,2018-05-14,2018-05-14,10转增5股派1元(含税),2017年报
2019-10-14,中期分红,,,1.0,2019-10-18,2019-10-21,2019-10-21,,10派1元(含税),2019半年报
2020-06-12,年度分红,,,1.0,2020-06-17,2020-06-18,2020-06-18,,10派1元(含税),2019年报
2021-06-02,年度分红,,,2.0,2021-06-07,2021-06-08,2021-06-08,,10派2元(含税),2020年报
2022-06-07,年度分红,,,1.0,2022-06-10,2022-06-13,2022-06-13,,10派1元(含税),2021年报
2023-06-28,年度分红,,,1.0,2023-07-04,2023-07-05,2023-07-05,,10派1元(含税),2022年报
2024-06-28,年度分红,,,1.0,2024-07-04,2024-07-05,2024-07-05,,10派1元(含税),2023年报
2025-06-27,年度分红,,,1.0,2025-07-03,2025-07-04,2025-07-04,,10派1元(含税),2024年报
2026-07-07,年度分红,,,1.0,2026-07-10,2026-07-13,2026-07-13,,10派1元(含税),2025年报
