实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-06-02,年度分红,,,0.7,2010-06-09,2010-06-10,2010-06-10,,10派0.7元（含税）,2009年报
2011-05-06,年度分红,3.0,7.0,1.0,2011-05-12,2011-05-13,2011-05-13,2011-05-13,10送3转增7股派1元(含税),2010年报
2012-07-11,年度分红,,,0.3,2012-07-17,2012-07-18,2012-07-18,,10派0.3元(含税),2011年报
2013-07-18,年度分红,,,0.15,2013-07-24,2013-07-25,2013-07-25,,10派0.15元(含税),2012年报
2014-08-01,年度分红,,,0.22,2014-08-07,2014-08-08,2014-08-08,,10派0.22元(含税),2013年报
2015-07-02,年度分红,,,0.24,2015-07-08,2015-07-09,2015-07-09,,10派0.24元(含税),2014年报
2016-07-21,年度分红,,10.0,0.4,2016-07-27,2016-07-28,2016-07-28,2016-07-28,10转增10股派0.4元(含税),2015年报
2017-06-15,年度分红,,,0.18,2017-06-22,2017-06-23,2017-06-23,,10派0.18元(含税),2016年报
2018-06-27,年度分红,,,0.3,2018-07-04,2018-07-05,2018-07-05,,10派0.3元(含税),2017年报
2019-06-12,年度分红,,,0.31,2019-06-19,2019-06-20,2019-06-20,,10派0.31元(含税),2018年报
2020-07-02,年度分红,,,0.35,2020-07-09,2020-07-10,2020-07-10,,10派0.35元(含税),2019年报
2021-06-17,年度分红,,,0.5,2021-06-24,2021-06-25,2021-06-25,,10派0.5元(含税),2020年报
2022-06-30,年度分红,,,1.0,2022-07-07,2022-07-08,2022-07-08,,10派1元(含税),2021年报
2023-07-04,年度分红,,,0.5,2023-07-11,2023-07-12,2023-07-12,,10派0.5元(含税),2022年报
2024-04-19,年度分红,,,2.3,2024-04-25,2024-04-26,2024-04-26,,10派2.3元(含税),2023年报
2025-05-07,年度分红,,,2.0,2025-05-14,2025-05-15,2025-05-15,,10派2元(含税),2024年报
2025-09-03,中期分红,,,0.5,2025-09-09,2025-09-10,2025-09-10,,10派0.5元(含税),2025半年报
2026-04-30,年度分红,,,2.2,2026-05-12,2026-05-13,2026-05-13,,10派2.2元(含税),2025年报
2026-09-02,中期分红,,,0.5,2026-09-09,2026-09-10,2026-09-10,,10派0.5元(含税),2026半年报
