实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-04-20,年度分红,1.0,0.0,0.0,1995-04-24,1995-04-25,,,10送1股,1994年报
1998-07-16,年度分红,0.0,1.0,0.0,1998-07-21,1998-07-22,,,10转增1股,1997年报
2004-06-02,年度分红,,,0.05,2004-06-07,2004-06-08,2004-06-15,,10派0.05元(含税),2003年报
2006-10-10,股改分红,,6.0,,2006-10-11,2006-10-13,,,10转增6股,
2010-08-12,年度分红,,,0.1,2010-08-17,2010-08-18,2010-08-24,,10派0.1元（含税）,2009年报
2011-06-14,年度分红,,,0.1,2011-06-17,2011-06-20,2011-06-24,,10派0.1元(含税),2010年报
2012-06-26,年度分红,,,0.1,2012-06-29,2012-07-02,2012-07-06,,10派0.1元(含税),2011年报
2013-07-16,年度分红,,,0.1,2013-07-19,2013-07-22,2013-07-26,,10派0.1元(含税),2012年报
2014-08-19,年度分红,,,0.1,2014-08-22,2014-08-25,2014-08-25,,10派0.1元(含税),2013年报
2015-08-04,年度分红,,,0.1,2015-08-07,2015-08-10,2015-08-10,,10派0.1元(含税),2014年报
2016-07-12,年度分红,,,0.12,2016-07-15,2016-07-18,2016-07-18,,10派0.12元(含税),2015年报
2017-07-18,年度分红,,,0.17,2017-07-21,2017-07-24,2017-07-24,,10派0.17元(含税),2016年报
2018-07-31,年度分红,,,0.1,2018-08-03,2018-08-06,2018-08-06,,10派0.1元(含税),2017年报
2018-12-11,中期分红,,,0.1,2018-12-14,2018-12-17,2018-12-17,,10派0.1元(含税),2018半年报
2019-07-23,年度分红,,3.0,0.2,2019-07-26,2019-07-29,2019-07-29,,10转增3股派0.2元(含税),2018年报
2020-06-16,年度分红,,,0.3,2020-06-19,2020-06-22,2020-06-22,,10派0.3元(含税),2019年报
2020-11-27,季度分红,0.5,1.5,0.2,2020-12-02,2020-12-03,2020-12-03,,10送0.5转增1.5股派0.2元(含税),2020三季报
2022-07-01,年度分红,,,0.35,2022-07-06,2022-07-07,2022-07-07,,10派0.35元(含税),2021年报
2023-07-07,年度分红,,,0.35,2023-07-12,2023-07-13,2023-07-13,,10派0.35元(含税),2022年报
2024-07-19,年度分红,,,0.35,2024-07-24,2024-07-25,2024-07-25,,10派0.35元(含税),2023年报
2025-06-27,年度分红,,,0.4,2025-07-02,2025-07-03,2025-07-03,,10派0.4元(含税),2024年报
