实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-04-08,年度分红,0.0,0.0,2.0,1995-04-14,1995-04-17,,,10派2.00元(含税),1994年报
1996-06-29,年度分红,1.0,0.0,0.0,1996-07-03,1996-07-04,,,10送1股,1995年报
1998-03-24,年度分红,3.0,2.0,0.0,1998-03-30,1998-03-31,,,10送3转增2股,1997年报
2000-06-02,年度分红,,,1.0,2000-06-07,2000-06-08,,,10派1元（含税）,1999年报
2001-05-12,年度分红,,,0.5,2001-05-17,2001-05-18,2001-05-28,,10派0.5元(含税),2000年报
2003-06-11,年度分红,,,1.0,2003-06-16,2003-06-17,2003-06-24,,10派1元(含税),2002年报
2008-05-14,年度分红,,3.0,,2008-05-19,2008-05-20,,,10转增3股,2007年报
2011-05-10,年度分红,5.0,,1.0,2011-05-13,2011-05-16,2011-05-19,2011-05-16,10送5股派1元(含税),2010年报
2013-05-30,年度分红,,,0.11,2013-06-05,2013-06-06,2013-06-14,,10派0.11元(含税),2012年报
2014-06-09,年度分红,,,0.14,2014-06-12,2014-06-13,2014-06-13,,10派0.14元（含税）,2013年报
2015-04-15,年度分红,,,0.11,2015-04-20,2015-04-21,2015-04-21,,10派0.11元(含税),2014年报
2017-05-22,年度分红,,6.0,,2017-05-25,2017-05-26,,,10转增6股,2016年报
2023-02-14,重整转增,,15.0,,2023-02-17,2023-02-20,,,10转增15股,2022年报
