实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-10-10,中期分红,,,2.0,2012-10-15,2012-10-16,2012-10-16,,10派2元(含税),2012半年报
2013-06-01,年度分红,,,2.0,2013-06-06,2013-06-07,2013-06-07,,10派2元(含税),2012年报
2014-05-22,年度分红,,5.0,0.5,2014-05-28,2014-05-29,2014-05-29,2014-05-29,10转增5股派0.5元(含税),2013年报
2015-05-20,年度分红,,,0.2,2015-05-25,2015-05-26,2015-05-26,,10派0.2元(含税),2014年报
2015-09-12,中期分红,,10.0,,2015-09-18,2015-09-21,,2015-09-21,10转增10股,2015半年报
2016-04-11,年度分红,,,0.2,2016-04-15,2016-04-18,2016-04-18,,10派0.2元(含税),2015年报
2017-05-19,年度分红,,,0.5,2017-05-25,2017-05-26,2017-05-26,,10派0.5元(含税),2016年报
2018-05-30,年度分红,,,0.8,2018-06-05,2018-06-06,2018-06-06,,10派0.8元(含税),2017年报
2019-05-31,年度分红,,,1.0,2019-06-06,2019-06-10,2019-06-10,,10派1元(含税),2018年报
2020-06-01,年度分红,,,1.0,2020-06-05,2020-06-08,2020-06-08,,10派1元(含税),2019年报
