实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-04-18,年度分红,,,5.0,2012-04-23,2012-04-24,2012-04-24,,10派5元(含税),2011年报
2013-04-11,年度分红,,,5.0,2013-04-17,2013-04-18,2013-04-18,,10派5元(含税),2012年报
2014-04-10,年度分红,,,5.0,2014-04-16,2014-04-17,2014-04-17,,10派5元(含税),2013年报
2015-05-13,年度分红,,,5.0,2015-05-18,2015-05-19,2015-05-19,,10派5元(含税),2014年报
2016-04-22,年度分红,,20.0,5.0,2016-04-27,2016-04-28,2016-04-28,2016-04-28,10转增20股派5元(含税),2015年报
2017-05-23,年度分红,,,2.0,2017-05-31,2017-06-01,2017-06-01,,10派2元(含税),2016年报
2018-03-22,年度分红,,,2.0,2018-03-29,2018-03-30,2018-03-30,,10派2元(含税),2017年报
2019-05-29,年度分红,,,2.5,2019-06-05,2019-06-06,2019-06-06,,10派2.5元(含税),2018年报
2020-05-14,年度分红,,,2.5,2020-05-20,2020-05-21,2020-05-21,,10派2.5元(含税),2019年报
2021-05-18,年度分红,,,3.0,2021-05-25,2021-05-26,2021-05-26,,10派3元(含税),2020年报
2022-06-10,年度分红,,,2.0,2022-06-16,2022-06-17,2022-06-17,,10派2元(含税),2021年报
2023-05-30,年度分红,,,2.0,2023-06-02,2023-06-05,2023-06-05,,10派2元(含税),2022年报
2024-09-19,中期分红,,,2.0,2024-09-26,2024-09-27,2024-09-27,,10派2元(含税),2024半年报
2025-04-23,年度分红,,,3.0,2025-04-29,2025-04-30,2025-04-30,,10派3元(含税),2024年报
2025-12-31,季度分红,,,1.5,2026-01-07,2026-01-08,2026-01-08,,10派1.5元(含税),2025三季报
