实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-08-18,中期分红,5.0,2.0,0.0,1998-08-21,1998-08-24,,,10送5转增2股,1998半年报
1999-09-02,中期分红,5.0,3.0,1.24,1999-09-07,1999-09-08,,,10送5转增3股派1.24元（含税）,1999半年报
2003-05-27,年度分红,2.0,,3.8,2003-05-30,2003-06-02,2003-06-10,,10送2股派3.8元(含税),2002年报
2004-06-05,年度分红,,,3.2,2004-06-10,2004-06-11,2004-06-17,,10派3.20元(含税),2003年报
2017-07-06,年度分红,,,1.0,2017-07-12,2017-07-13,2017-07-13,,10派1元(含税),2016年报
2018-06-01,年度分红,,4.8,1.0,2018-06-06,2018-06-07,2018-06-07,,10转增4.8股派1元(含税),2017年报
2019-05-29,年度分红,,,1.2,2019-06-03,2019-06-04,2019-06-04,,10派1.2元(含税),2018年报
2019-09-25,中期分红,,,1.2,2019-09-30,2019-10-08,2019-10-08,,10派1.2元(含税),2019半年报
2020-05-28,年度分红,,,2.5,2020-06-02,2020-06-03,2020-06-03,,10派2.5元(含税),2019年报
2021-06-10,年度分红,,,3.0,2021-06-17,2021-06-18,2021-06-18,,10派3元(含税),2020年报
2022-06-07,年度分红,,,5.1,2022-06-10,2022-06-13,2022-06-13,,10派5.1元(含税),2021年报
2023-06-30,年度分红,,,6.1,2023-07-05,2023-07-06,2023-07-06,,10派6.1元(含税),2022年报
2024-06-15,年度分红,,,3.0,2024-06-20,2024-06-21,2024-06-21,,10派3元(含税),2023年报
2025-06-11,年度分红,,,2.5,2025-06-16,2025-06-17,2025-06-17,,10派2.5元(含税),2024年报
2025-11-19,季度分红,,,1.0,2025-11-24,2025-11-25,2025-11-25,,10派1元(含税),2025三季报
