实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-23,年度分红,3.0,0.0,1.0,1994-04-29,1994-05-03,,,10送3股派1元,1993年报
1995-05-27,年度分红,2.0,0.0,1.5,1995-05-30,1995-05-31,,,10送2股派1.50元（含税）,1994年报
1996-07-20,年度分红,1.0,0.0,0.4,1996-07-25,1996-07-26,,,10送1股派0.40元(含税),1995年报
1997-04-26,年度分红,1.0,0.0,0.0,1997-05-05,1997-05-06,,,10送1股,1996年报
1998-07-11,年度分红,2.0,1.0,0.0,1998-07-15,1998-07-16,,,10送2转增1股,1997年报
2008-06-06,年度分红,,,0.5,2008-06-12,2008-06-13,2008-06-19,,10派0.5元（含税）,2007年报
2009-08-07,年度分红,,,0.7,2009-08-13,2009-08-14,2009-08-20,,10派0.7元（含税）,2008年报
2010-07-09,年度分红,,,0.8,2010-07-15,2010-07-16,2010-07-22,,10派0.8元（含税）,2009年报
2011-07-09,年度分红,3.5,0.5,0.5,2011-07-14,2011-07-15,2011-07-21,2011-07-15,10送3.5转增0.5股派0.5元(含税),2010年报
2012-07-14,年度分红,,,0.5,2012-07-19,2012-07-20,2012-07-26,,10派0.5元(含税),2011年报
2013-07-27,年度分红,,,0.5,2013-08-01,2013-08-02,2013-08-08,,10派0.5元(含税),2012年报
2014-07-12,年度分红,,,0.5,2014-07-17,2014-07-18,2014-07-18,,10派0.5元(含税),2013年报
2015-07-11,年度分红,,,0.5,2015-07-16,2015-07-17,2015-07-17,,10派0.5元(含税),2014年报
2016-08-06,年度分红,,,0.6,2016-08-11,2016-08-12,2016-08-12,,10派0.6元(含税),2015年报
2017-08-17,年度分红,,,0.7,2017-08-22,2017-08-23,2017-08-23,,10派0.7元(含税),2016年报
2018-08-17,年度分红,,,0.6,2018-08-22,2018-08-23,2018-08-23,,10派0.6元(含税),2017年报
2019-08-16,年度分红,,,0.65,2019-08-21,2019-08-22,2019-08-22,,10派0.65元(含税),2018年报
2020-08-14,年度分红,,,0.75,2020-08-19,2020-08-20,2020-08-20,,10派0.75元(含税),2019年报
2021-08-13,年度分红,,,0.95,2021-08-18,2021-08-19,2021-08-19,,10派0.95元(含税),2020年报
2022-08-12,年度分红,,,0.7,2022-08-17,2022-08-18,2022-08-18,,10派0.7元(含税),2021年报
2023-06-09,年度分红,,,1.95,2023-06-15,2023-06-16,2023-06-16,,10派1.95元(含税),2022年报
2024-06-15,年度分红,,,1.25,2024-06-20,2024-06-21,2024-06-21,,10派1.25元(含税),2023年报
2025-08-13,年度分红,,,2.2,2025-08-18,2025-08-19,2025-08-19,,10派2.2元(含税),2024年报
