实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-06-09,年度分红,3.0,,,2000-06-13,2000-06-14,,,10送3股,1999年报
2001-06-12,年度分红,,,3.0,2001-06-19,2001-06-20,2001-06-28,,10派3元(含税),2000年报
2003-06-10,年度分红,,,5.0,2003-06-13,2003-06-16,2003-06-20,,10股派5元（含税）,2002年报
2004-06-30,年度分红,,,1.5,2004-07-05,2004-07-06,2004-07-09,,10派1.5元(含税),2003年报
2019-05-21,年度分红,,,0.5,2019-05-24,2019-05-27,2019-05-27,,10派0.5元(含税),2018年报
2020-07-07,年度分红,,,1.1,2020-07-10,2020-07-13,2020-07-13,,10派1.1元(含税),2019年报
2021-06-18,年度分红,,,2.0,2021-06-23,2021-06-24,2021-06-24,,10派2元(含税),2020年报
2022-08-11,年度分红,,,1.1,2022-08-16,2022-08-17,2022-08-17,,10派1.1元(含税),2021年报
2024-07-25,年度分红,,,1.0,2024-07-30,2024-07-31,2024-07-31,,10派1元(含税),2023年报
2024-10-25,中期分红,,,0.5,2024-10-30,2024-10-31,2024-10-31,,10派0.5元(含税),2024半年报
2025-07-17,年度分红,,,0.6,2025-07-23,2025-07-24,2025-07-24,,10派0.6元(含税),2024年报
