实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-07-06,年度分红,,,1.1,2015-07-10,2015-07-13,2015-07-13,,10派1.1元(含税),2014年报
2016-07-20,年度分红,,,0.62,2016-07-25,2016-07-26,2016-07-26,,10派0.62元(含税),2015年报
2017-07-06,年度分红,,,0.45,2017-07-10,2017-07-11,2017-07-11,,10派0.45元(含税),2016年报
2018-05-18,年度分红,,,0.5,2018-05-23,2018-05-24,2018-05-24,,10派0.5元(含税),2017年报
2019-09-25,中期分红,,7.0,,2019-09-30,2019-10-08,,2019-10-08,10转增7股,2019半年报
2020-08-07,年度分红,,,1.0,2020-08-13,2020-08-14,2020-08-14,,10派1元(含税),2019年报
2021-05-25,年度分红,,,1.3,2021-05-31,2021-06-01,2021-06-01,,10派1.3元(含税),2020年报
2022-06-29,年度分红,,,1.3,2022-07-05,2022-07-06,2022-07-06,,10派1.3元(含税),2021年报
2023-07-04,年度分红,,,1.3,2023-07-10,2023-07-11,2023-07-11,,10派1.3元(含税),2022年报
2024-07-03,年度分红,,,1.8,2024-07-09,2024-07-10,2024-07-10,,10派1.8元(含税),2023年报
2025-07-08,年度分红,,,2.2,2025-07-15,2025-07-16,2025-07-16,,10派2.2元(含税),2024年报
