实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-06-13,年度分红,,,2.0,2018-06-20,2018-06-21,2018-06-21,,10派2元(含税),2017年报
2018-11-23,季度分红,,,2.0,2018-11-29,2018-11-30,2018-11-30,,10派2元(含税),2018三季报
2019-05-24,年度分红,,,2.0,2019-05-29,2019-05-30,2019-05-30,,10派2元(含税),2018年报
2019-11-26,季度分红,,,2.0,2019-12-02,2019-12-03,2019-12-03,,10派2元(含税),2019三季报
2020-06-01,年度分红,,,2.0,2020-06-04,2020-06-05,2020-06-05,,10派2元(含税),2019年报
2020-11-24,季度分红,,,3.0,2020-11-27,2020-11-30,2020-11-30,,10派3元(含税),2020三季报
2021-06-09,年度分红,,,5.0,2021-06-16,2021-06-17,2021-06-17,,10派5元(含税),2020年报
2022-07-04,年度分红,,,10.0,2022-07-07,2022-07-08,2022-07-08,,10派10元(含税),2021年报
2023-06-07,年度分红,,,10.0,2023-06-13,2023-06-14,2023-06-14,,10派10元(含税),2022年报
2024-05-10,年度分红,,,10.0,2024-05-16,2024-05-17,2024-05-17,,10派10元(含税),2023年报
2025-05-09,年度分红,,,10.0,2025-05-15,2025-05-16,2025-05-16,,10派10元(含税),2024年报
