实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-04-29,年度分红,,,3.0,2004-05-13,2004-05-14,2004-05-19,,10派3元(含税),2003年报
2005-05-13,年度分红,,,2.6,2005-05-19,2005-05-20,2005-05-25,,10派2.6元(含税),2004年报
2006-06-28,年度分红,,,1.0,2006-07-03,2006-07-04,2006-07-07,,10派1元（含税）,2005年报
2007-06-26,年度分红,,,2.6,2007-06-29,2007-07-02,2007-07-06,,10派2.6元（含税）,2006年报
2007-08-21,中期分红,,10.0,,2007-08-24,2007-08-27,,,10转增10股,2007半年报
2008-05-29,年度分红,,,1.0,2008-06-02,2008-06-03,2008-06-06,,10派1元（含税）,2007年报
2009-06-23,年度分红,,,2.3,2009-06-26,2009-06-29,2009-07-02,,10派2.3元（含税）,2008年报
2010-04-15,年度分红,,2.0,2.5,2010-04-20,2010-04-21,2010-04-26,2010-04-22,10转增2股派2.5元（含税）,2009年报
2011-06-03,年度分红,,,3.0,2011-06-09,2011-06-10,2011-06-15,,10派3元(含税),2010年报
2012-05-16,年度分红,,,1.5,2012-05-21,2012-05-22,2012-05-25,,10派1.5元(含税),2011年报
2013-06-18,年度分红,,,2.5,2013-06-21,2013-06-24,2013-06-27,,10派2.5元（含税）,2012年报
2014-05-16,年度分红,,,6.5,2014-05-21,2014-05-22,2014-05-27,,10派6.5元（含税）,2013年报
2015-05-21,年度分红,,,4.0,2015-05-27,2015-05-28,2015-05-28,,10派4元(含税),2014年报
2015-09-01,中期分红,2.0,8.0,0.5,2015-09-08,2015-09-09,2015-09-09,,10送2转增8股派0.5元(含税),2015半年报
2016-06-01,年度分红,,,1.0,2016-06-07,2016-06-08,2016-06-08,,10派1元(含税),2015年报
2017-07-03,年度分红,,,0.8,2017-07-07,2017-07-10,2017-07-10,,10派0.8元(含税),2016年报
2018-06-15,年度分红,,,0.5,2018-06-21,2018-06-22,2018-06-22,,10派0.5元(含税),2017年报
2019-05-10,年度分红,,,1.2,2019-05-16,2019-05-17,2019-05-17,,10派1.2元(含税),2018年报
2020-06-29,年度分红,,,1.2,2020-07-02,2020-07-03,2020-07-03,,10派1.2元(含税),2019年报
2021-07-06,年度分红,,,0.2,2021-07-09,2021-07-12,2021-07-12,,10派0.2元(含税),2020年报
2023-05-24,年度分红,,,3.0,2023-05-29,2023-05-30,2023-05-30,,10派3元(含税),2022年报
2023-09-20,中期分红,,,2.0,2023-09-25,2023-09-26,2023-09-26,,10派2元(含税),2023半年报
2024-06-05,年度分红,,,1.2,2024-06-11,2024-06-12,2024-06-12,,10派1.2元(含税),2023年报
