实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2006-04-15,年度分红,,3.0,1.0,2006-04-20,2006-04-21,2006-04-21,,10转增3股派1元（含税）,2005年报
2006-09-07,中期分红,,8.0,,2006-09-12,2006-09-13,,,10转增8股,2006半年报
2007-05-22,年度分红,,,1.0,2007-05-25,2007-05-28,2007-05-28,,10派1元（含税）,2006年报
2008-04-08,年度分红,,8.0,1.1,2008-04-11,2008-04-14,2008-04-14,,10转增8股派1.1元（含税）,2007年报
2009-06-09,年度分红,,,0.7,2009-06-12,2009-06-15,2009-06-15,,10派0.7元（含税）,2008年报
2010-05-20,年度分红,,,1.5,2010-05-26,2010-05-27,2010-05-27,,10派1.5元（含税）,2009年报
2011-06-22,年度分红,,,1.6,2011-06-27,2011-06-28,2011-06-28,,10派1.6元(含税),2010年报
2012-05-30,年度分红,,,0.8,2012-06-05,2012-06-06,2012-06-06,,10派0.8元(含税),2011年报
2013-06-17,年度分红,,,0.5,2013-06-20,2013-06-21,2013-06-21,,10派0.5元(含税),2012年报
2014-05-30,年度分红,,,0.8,2014-06-06,2014-06-09,2014-06-09,,10派0.8元(含税),2013年报
2015-06-04,年度分红,,,1.0,2015-06-11,2015-06-12,2015-06-12,,10派1元(含税),2014年报
2016-06-07,年度分红,,,1.0,2016-06-14,2016-06-15,2016-06-15,,10派1元(含税),2015年报
2017-05-24,年度分红,,,1.5,2017-06-01,2017-06-02,2017-06-02,,10派1.5元(含税),2016年报
2018-07-06,年度分红,,,1.5,2018-07-11,2018-07-12,2018-07-12,,10派1.5元(含税),2017年报
2019-07-03,年度分红,,,1.5,2019-07-10,2019-07-11,2019-07-11,,10派1.5元(含税),2018年报
2020-06-30,年度分红,,,1.6,2020-07-06,2020-07-07,2020-07-07,,10派1.6元(含税),2019年报
2021-06-03,年度分红,,,5.0,2021-06-10,2021-06-11,2021-06-11,,10派5元(含税),2020年报
2021-11-17,季度分红,,,32.0,2021-11-22,2021-11-23,2021-11-23,,10派32元(含税),2021三季报
2022-06-09,年度分红,,,1.247175,2022-06-14,2022-06-15,2022-06-15,,10派1.247175元(含税),2021年报
2023-06-07,年度分红,,,2.5,2023-06-13,2023-06-14,2023-06-14,,10派2.5元(含税),2022年报
2024-05-30,年度分红,,,6.32,2024-06-06,2024-06-07,2024-06-07,,10派6.32元(含税),2023年报
2025-07-09,年度分红,,,4.69,2025-07-15,2025-07-16,2025-07-16,,10派4.69元(含税),2024年报
2026-05-23,年度分红,,,2.6,2026-05-28,2026-05-29,2026-05-29,,10派2.6元(含税),2025年报
