实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2003-06-09,年度分红,2.0,6.0,1.0,2003-06-12,2003-06-13,2003-06-19,,10送2转增6股派1元（含税）,2002年报
2004-05-19,年度分红,,,3.0,2004-05-24,2004-05-25,2004-05-28,,10派3元(含税),2003年报
2005-04-29,年度分红,,,3.0,2005-05-11,2005-05-12,2005-05-18,,10派3元（含税）,2004年报
2006-06-06,年度分红,,5.0,3.0,2006-06-09,2006-06-12,2006-06-15,,10转增5股派3元（含税）,2005年报
2007-05-24,年度分红,,,2.0,2007-05-29,2007-05-30,2007-06-05,,10派2元（含税）,2006年报
2008-08-08,中期分红,,10.0,2.0,2008-08-13,2008-08-14,2008-08-19,2008-08-15,10转增10股派2元（含税）,2008半年报
2009-06-02,年度分红,,3.0,1.0,2009-06-05,2009-06-08,2009-06-12,2009-06-09,10转增3股派1元（含税）,2008年报
2010-03-03,年度分红,,3.0,1.0,2010-03-08,2010-03-09,2010-03-12,2010-03-10,10转增3股派1元（含税）,2009年报
2011-03-21,年度分红,,,1.0,2011-03-24,2011-03-25,2011-03-30,,10派1元(含税),2010年报
2012-03-09,年度分红,,,1.0,2012-03-14,2012-03-15,2012-03-20,,10派1元(含税),2011年报
2013-04-12,年度分红,,,1.3,2013-04-17,2013-04-18,2013-04-23,,10派1.3元(含税),2012年报
2014-04-28,年度分红,,,1.7,2014-05-05,2014-05-06,2014-05-09,,10派1.7元(含税),2013年报
2015-05-25,年度分红,,,2.0,2015-05-28,2015-05-29,2015-05-29,,10派2元(含税),2014年报
2016-07-19,年度分红,,10.0,2.0,2016-07-22,2016-07-25,2016-07-25,,10转增10股派2元(含税),2015年报
2017-06-08,年度分红,,,0.8,2017-06-13,2017-06-14,2017-06-14,,10派0.8元(含税),2016年报
2018-06-07,年度分红,,,0.5,2018-06-12,2018-06-13,2018-06-13,,10派0.5元(含税),2017年报
2021-06-09,年度分红,,,1.0,2021-06-15,2021-06-16,2021-06-16,,10派1元(含税),2020年报
2022-04-28,年度分红,,,1.8,2022-05-06,2022-05-09,2022-05-09,,10派1.8元(含税),2021年报
2023-05-23,年度分红,,,6.8,2023-05-26,2023-05-29,2023-05-29,,10派6.8元(含税),2022年报
2024-06-28,年度分红,,,3.3,2024-07-04,2024-07-05,2024-07-05,,10派3.3元(含税),2023年报
2025-05-20,年度分红,,,2.0,2025-05-23,2025-05-26,2025-05-26,,10派2元(含税),2024年报
2026-06-11,年度分红,,,3.0,2026-06-16,2026-06-17,2026-06-17,,10派3元(含税),2025年报
