实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-06-05,年度分红,1.0,0.0,0.0,1993-06-11,1993-06-14,,,10送1股,1992年报
1994-05-07,年度分红,0.0,0.0,2.0,1994-05-13,1994-05-16,,,10派2元（含税）,1993年报
1995-07-04,年度分红,4.0,0.0,0.0,1995-07-07,1995-07-10,,,10送4股,1994年报
1996-06-13,年度分红,0.0,0.0,2.0,1996-06-18,1996-06-19,,,10派2.00元(含税),1995年报
1997-06-10,年度分红,2.0,2.0,0.0,1997-06-13,1997-06-16,,,10送2转增2股,1996年报
1999-06-29,年度分红,2.0,0.0,0.0,1999-07-02,1999-07-05,,,10送2股,1998年报
2000-07-06,年度分红,,3.0,,2000-07-11,2000-07-12,,,10转增3股,1999年报
2001-06-26,年度分红,,,0.5,2001-07-02,2001-07-03,2001-07-09,,10派0.5元（含税）,2000年报
2006-05-12,股改分红,,3.1,,2006-05-15,,,,10转增3.1股,2006一季报
2006-07-12,年度分红,,,0.305,2006-07-17,2006-07-18,2006-07-24,,10派0.305元（含税）,2005年报
2007-07-17,年度分红,,,0.15,2007-07-20,2007-07-23,2007-07-27,,10派0.15元（含税）,2006年报
2008-07-24,年度分红,,,0.3,2008-07-29,2008-07-30,2008-08-05,,10派0.3元（含税）,2007年报
2012-07-05,年度分红,,,0.31,2012-07-10,2012-07-11,2012-07-17,,10派0.31元(含税),2011年报
2013-07-19,年度分红,,,0.36,2013-07-25,2013-07-26,2013-07-31,,10派0.36元(含税),2012年报
2014-06-13,年度分红,,,0.43,2014-06-18,2014-06-19,2014-06-19,,10派0.43元(含税),2013年报
2015-07-17,年度分红,,3.0,0.31,2015-07-22,2015-07-23,2015-07-23,,10转增3股派0.31元(含税),2014年报
2016-07-12,年度分红,,3.0,0.3,2016-07-18,2016-07-19,2016-07-19,,10转增3股派0.3元(含税),2015年报
2017-07-20,年度分红,,,0.25,2017-07-25,2017-07-26,2017-07-26,,10派0.25元(含税),2016年报
2018-07-13,年度分红,,,0.25,2018-07-18,2018-07-19,2018-07-19,,10派0.25元(含税),2017年报
2019-08-16,年度分红,,,0.25,2019-08-22,2019-08-23,2019-08-23,,10派0.25元(含税),2018年报
2020-07-24,年度分红,,,0.27,2020-07-31,2020-08-03,2020-08-03,,10派0.27元(含税),2019年报
