实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-07-11,年度分红,,,2.0,2018-07-18,2018-07-19,2018-07-19,,10派2元(含税),2017年报
2019-04-10,年度分红,,,40.0,2019-04-15,2019-04-16,2019-04-16,,10派40元(含税),2018年报
2020-04-23,年度分红,,,19.8,2020-04-28,2020-04-29,2020-04-29,,10派19.8元(含税),2019年报
2021-04-17,年度分红,,,16.0,2021-04-22,2021-04-23,2021-04-23,,10派16元(含税),2020年报
2022-04-22,年度分红,,,13.2,2022-04-28,2022-04-29,2022-04-29,,10派13.2元(含税),2021年报
2023-04-29,年度分红,,,10.0,2023-05-09,2023-05-10,2023-05-10,,10派10元(含税),2022年报
2023-11-07,中期分红,,,2.0,2023-11-10,2023-11-13,2023-11-13,,10派2元(含税),2023半年报
2024-04-22,年度分红,,,4.0,2024-04-25,2024-04-26,2024-04-26,,10派4元(含税),2023年报
2024-10-08,中期分红,,,1.2,2024-10-14,2024-10-15,2024-10-15,,10派1.2元(含税),2024半年报
2025-05-08,季度分红,,,0.5,2025-05-13,2025-05-14,2025-05-14,,10派0.5元(含税),2025一季报
2025-11-07,季度分红,,,0.5,2025-11-12,2025-11-13,2025-11-13,,10派0.5元(含税),2025三季报
2026-04-21,年度分红,,,0.3,2026-04-27,2026-04-28,2026-04-28,,10派0.3元(含税),2025年报
2026-05-13,季度分红,,,0.5,2026-05-19,2026-05-20,2026-05-20,,10派0.5元(含税),2026一季报
