实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-06-01,年度分红,,20.0,2.7,2016-06-07,2016-06-08,2016-06-08,2016-06-08,10转增20股派2.7元(含税),2015年报
2017-05-23,年度分红,,,1.12,2017-05-26,2017-05-31,2017-05-31,,10派1.12元(含税),2016年报
2018-05-23,年度分红,,,1.364686,2018-05-28,2018-05-29,2018-05-29,,10派1.364686元(含税),2017年报
2019-06-24,年度分红,,,1.600748,2019-07-01,2019-07-02,2019-07-02,,10派1.600748元(含税),2018年报
2020-06-10,年度分红,,,1.891247,2020-06-16,2020-06-17,2020-06-17,,10派1.891247元(含税),2019年报
2021-05-26,年度分红,,,4.308854,2021-05-31,2021-06-01,2021-06-01,,10派4.308854元(含税),2020年报
2022-05-13,年度分红,,,4.709565,2022-05-18,2022-05-19,2022-05-19,,10派4.709565元(含税),2021年报
2023-05-23,年度分红,,,3.491921,2023-05-26,2023-05-29,2023-05-29,,10派3.491921元(含税),2022年报
2024-06-26,年度分红,,,1.54024,2024-07-02,2024-07-03,2024-07-03,,10派1.54024元(含税),2023年报
2025-05-21,年度分红,,,1.04,2025-05-27,2025-05-28,2025-05-28,,10派1.04元(含税),2024年报
