实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-04-27,年度分红,3.0,3.0,1.0,2001-05-10,2001-05-11,2001-05-21,,10送3转增3股派1元(含税),2000年报
2002-05-15,年度分红,2.0,,0.5,2002-05-20,2002-05-21,2002-05-27,,10送2股派0.5元(含税),2001年报
2003-08-01,年度分红,,,1.0,2003-08-06,2003-08-07,2003-08-12,,10股派1元（含税）,2002年报
2004-05-22,年度分红,,,1.0,2004-05-27,2004-05-28,2004-06-03,,10派1元（含税）,2003年报
2005-06-10,年度分红,,,2.0,2005-06-15,2005-06-16,2005-06-22,,10派2元（含税）,2004年报
2006-07-12,年度分红,,,2.2,2006-07-17,2006-07-18,2006-07-21,,10派2.2元（含税）,2005年报
2006-08-23,中期分红,,3.0,,2006-08-28,2006-08-29,,,10转增3股,2006半年报
2007-03-27,年度分红,3.0,,1.6,2007-03-30,2007-04-02,2007-04-06,2007-04-02,10送3股派1.6 元（含税）,2006年报
2008-04-07,年度分红,2.0,,1.0,2008-04-10,2008-04-11,2008-04-17,2008-04-11,10送2股派1元（含税）,2007年报
2009-04-24,年度分红,2.0,,1.0,2009-04-29,2009-04-30,2009-05-07,2009-05-04,10送2股派1元（含税）,2008年报
2010-03-10,年度分红,2.0,,1.0,2010-03-16,2010-03-17,2010-03-23,2010-03-18,10送2股派1元（含税）,2009年报
2011-04-19,年度分红,3.0,2.0,1.0,2011-04-25,2011-04-26,2011-04-29,2011-04-27,10送3转增2股派1元(含税),2010年报
2012-05-22,年度分红,1.0,,0.9,2012-05-28,2012-05-29,2012-06-01,2012-05-30,10送1股派0.9元(含税),2011年报
2013-06-03,年度分红,1.0,,0.8,2013-06-06,2013-06-07,2013-06-17,2013-06-13,10送1股派0.8元(含税),2012年报
2014-05-09,年度分红,1.0,,0.9,2014-05-14,2014-05-15,2014-05-20,2014-05-16,10送1股派0.9元(含税),2013年报
2015-06-09,年度分红,2.0,1.0,1.0,2015-06-12,2015-06-15,2015-06-15,,10送2转增1股派1元(含税),2014年报
2016-06-08,年度分红,2.0,,1.0,2016-06-15,2016-06-16,2016-06-16,,10送2派1元(含税),2015年报
2017-05-22,年度分红,2.0,,1.35,2017-05-26,2017-05-31,2017-05-31,,10送2股派1.35元(含税),2016年报
2018-05-24,年度分红,2.0,1.0,1.3,2018-05-29,2018-05-30,2018-05-30,,10送2转增1股派1.3元(含税),2017年报
2019-03-21,年度分红,2.0,,2.2,2019-03-27,2019-03-28,2019-03-28,,10送2股派2.2元(含税),2018年报
2020-05-19,年度分红,2.0,,2.3,2020-05-22,2020-05-25,2020-05-25,,10送2股派2.3元(含税),2019年报
2021-06-04,年度分红,2.0,,2.0,2021-06-09,2021-06-10,2021-06-10,,10送2股派2元(含税),2020年报
2022-06-29,年度分红,,,1.6,2022-07-04,2022-07-05,2022-07-05,,10派1.6元(含税),2021年报
2023-06-02,年度分红,,,1.6,2023-06-07,2023-06-08,2023-06-08,,10派1.6元(含税),2022年报
2024-07-08,年度分红,,,2.0,2024-07-11,2024-07-12,2024-07-12,,10派2元(含税),2023年报
2025-05-19,年度分红,,,2.0,2025-05-22,2025-05-23,2025-05-23,,10派2元(含税),2024年报
