实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-26,年度分红,0.0,0.0,1.0,1999-07-01,1999-07-02,1999-07-08,,10派1元(含税),1998年报
2000-10-18,中期分红,,4.0,,2000-10-23,2000-10-24,,,10转增4股,2000半年报
2002-06-18,年度分红,,,0.5,2002-06-25,2002-06-26,2002-06-26,,10派0.5元(含税),2001年报
2010-07-09,年度分红,,,1.5,2010-07-15,2010-07-16,2010-07-16,,10派1.5元（含税）,2009年报
2011-06-30,年度分红,,2.0,0.6,2011-07-07,2011-07-08,2011-07-08,2011-07-08,10转增2股派0.6元(含税),2010年报
2012-07-04,年度分红,,2.0,0.7,2012-07-10,2012-07-11,2012-07-11,2012-07-11,10转增2股派0.7元(含税),2011年报
2013-07-12,年度分红,,,0.45,2013-07-18,2013-07-19,2013-07-19,,10派0.45元(含税),2012年报
2014-07-10,年度分红,,,0.24,2014-07-16,2014-07-17,2014-07-17,,10派0.24元(含税),2013年报
2015-07-08,年度分红,,,0.28,2015-07-15,2015-07-16,2015-07-16,,10派0.28元(含税),2014年报
2016-05-14,年度分红,,,0.64,2016-05-18,2016-05-19,2016-05-19,,10派0.64元(含税),2015年报
2017-07-12,年度分红,,,0.31,2017-07-18,2017-07-19,2017-07-19,,10派0.31元(含税),2016年报
2018-07-03,年度分红,,,0.03,2018-07-09,2018-07-10,2018-07-10,,10派0.03元(含税),2017年报
2019-07-02,年度分红,,,0.04,2019-07-09,2019-07-10,2019-07-10,,10派0.04元(含税),2018年报
2020-07-11,年度分红,,,0.05,2020-07-16,2020-07-17,2020-07-17,,10派0.05元(含税),2019年报
2021-07-10,年度分红,,,0.03,2021-07-15,2021-07-16,2021-07-16,,10派0.03元(含税),2020年报
