实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2006-06-27,年度分红,,,1.2,2006-07-03,2006-07-04,2006-07-04,,10派1.2元（含税）,2005年报
2007-05-16,年度分红,,,1.5,2007-05-21,2007-05-22,2007-05-22,,10派1.5元（含税）,2006年报
2008-05-21,年度分红,,,1.5,2008-05-27,2008-05-28,2008-05-28,,10派1.5元（含税）,2007年报
2008-10-28,中期分红,,5.0,,2008-10-31,2008-11-03,,2008-11-03,10转增5股,2008半年报
2009-05-19,年度分红,,,1.1,2009-05-22,2009-05-25,2009-05-25,,10派1.1元（含税）,2008年报
2010-03-31,年度分红,,,1.1,2010-04-07,2010-04-08,2010-04-08,,10派1.1元（含税）,2009年报
2011-04-28,年度分红,,,1.1,2011-05-05,2011-05-06,2011-05-06,,10派1.1元(含税),2010年报
2012-04-10,年度分红,,,1.0,2012-04-16,2012-04-17,2012-04-17,,10派1元(含税),2011年报
2013-06-01,年度分红,,,0.978683,2013-06-06,2013-06-07,2013-06-07,,10派0.978683元(含税),2012年报
2014-06-10,年度分红,,10.0,1.0,2014-06-13,2014-06-16,2014-06-16,2014-06-16,10转增10股派1元(含税),2013年报
2015-06-10,年度分红,,,1.0,2015-06-16,2015-06-17,2015-06-17,,10派1元(含税),2014年报
2016-06-16,年度分红,,,0.56,2016-06-22,2016-06-23,2016-06-23,,10派0.56元(含税),2015年报
2017-06-07,年度分红,,,0.56,2017-06-13,2017-06-14,2017-06-14,,10派0.56元(含税),2016年报
2018-05-03,年度分红,,,0.5,2018-05-08,2018-05-09,2018-05-09,,10派0.5元（含税）,2017年报
2019-05-13,年度分红,,,0.58,2019-05-16,2019-05-17,2019-05-17,,10派0.58元(含税),2018年报
2020-07-11,年度分红,,,0.68,2020-07-16,2020-07-17,2020-07-17,,10派0.68元(含税),2019年报
2021-05-18,年度分红,,,1.35,2021-05-21,2021-05-24,2021-05-24,,10派1.35元(含税),2020年报
2022-08-18,年度分红,,3.999976,3.24998,2022-08-23,2022-08-24,2022-08-24,2022-08-24,10转增3.999976股派3.24998元(含税),2021年报
2024-06-17,年度分红,,,6.8,2024-06-21,2024-06-24,2024-06-24,,10派6.8元(含税),2023年报
2025-06-19,年度分红,,,2.1,2025-06-25,2025-06-26,2025-06-26,,10派2.1元(含税),2024年报
2026-06-23,年度分红,,,3.099995,2026-06-29,2026-06-30,2026-06-30,,10派3.099995元(含税),2025年报
