实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-08-24,年度分红,0.0,0.0,5.0,1999-08-27,1999-08-30,1999-09-03,,10派5元(含税),1998年报
2000-07-13,年度分红,2.0,6.0,,2000-07-19,2000-07-20,,,10送2转增6股,1999年报
2001-05-09,年度分红,1.0,5.0,0.25,2001-05-14,2001-05-15,,,10送1转增5股派0.25元（含税）,2000年报
2002-07-17,年度分红,,,0.5,2002-07-23,2002-07-24,2002-07-24,,10派0.5元(含税),2001年报
2005-07-07,年度分红,0.0,0.0,1.0,2005-07-13,2005-07-14,2005-07-14,,10派1元（含税）,2004年报
2006-07-11,年度分红,,,0.5,2006-07-14,2006-07-17,2006-07-17,,10股派0.50元（含税）,2005年报
2007-07-10,年度分红,,,1.0,2007-07-16,2007-07-17,2007-07-17,,10派1元（含税）,2006年报
2009-07-02,年度分红,,,2.0,2009-07-09,2009-07-10,2009-07-10,,10派2元（含税）,2008年报
2010-07-08,年度分红,,,2.0,2010-07-13,2010-07-14,2010-07-14,,10派2元（含税）,2009年报
2011-07-06,年度分红,,,2.0,2011-07-11,2011-07-12,2011-07-12,,10派2元(含税),2010年报
2012-06-28,年度分红,,,1.0,2012-07-03,2012-07-04,2012-07-04,,10派1元(含税),2011年报
2013-06-15,年度分红,,,1.0,2013-06-20,2013-06-21,2013-06-21,,10派1元(含税),2012年报
2014-06-12,年度分红,,,1.0,2014-06-19,2014-06-20,2014-06-20,,10派1元(含税),2013年报
2017-06-09,年度分红,,,0.3,2017-06-14,2017-06-15,2017-06-15,,10派0.3元(含税),2016年报
2018-06-27,年度分红,,,0.37,2018-07-02,2018-07-03,2018-07-03,,10派0.37元（含税）,2017年报
2019-10-23,中期分红,,,0.32,2019-10-28,2019-10-29,2019-10-29,,10派0.32元(含税),2019半年报
2020-06-17,年度分红,,,0.22,2020-06-23,2020-06-24,2020-06-24,,10派0.22元(含税),2019年报
2021-06-24,年度分红,,,0.33,2021-06-30,2021-07-01,2021-07-01,,10派0.33元(含税),2020年报
2022-06-22,年度分红,,,0.35,2022-06-28,2022-06-29,2022-06-29,,10派0.35元(含税),2021年报
2023-06-01,年度分红,,,0.4,2023-06-06,2023-06-07,2023-06-07,,10派0.4元(含税),2022年报
