实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-07-24,年度分红,,,1.0,2001-07-30,2001-07-31,2001-08-07,,10派1.00元(含税),2000年报
2002-07-26,年度分红,,,1.8,2002-07-31,2002-08-01,2002-08-06,,10派1.8元(含税),2001年报
2003-07-11,年度分红,,,3.2,2003-07-17,2003-07-18,2003-07-24,,10股派3.2元(含税),2002年报
2004-07-19,年度分红,,,1.6,2004-07-22,2004-07-23,2004-07-29,,10派1.6元(含税),2003年报
2005-08-06,年度分红,,6.0,0.6,2005-08-11,2005-08-12,2005-08-18,,10转增6股派0.6元(含税),2004年报
2013-05-16,年度分红,,,2.6,2013-05-21,2013-05-22,2013-05-28,,10派2.6元(含税),2012年报
2014-07-14,年度分红,,,2.7,2014-07-17,2014-07-18,2014-07-18,,10派2.7元(含税),2013年报
2015-06-19,年度分红,,,2.8,2015-06-25,2015-06-26,2015-06-26,,10派2.8元(含税),2014年报
2016-06-21,年度分红,,,1.9,2016-06-27,2016-06-28,2016-06-28,,10派1.9元(含税),2015年报
2017-08-18,年度分红,,10.0,1.2,2017-08-23,2017-08-24,2017-08-24,,10转增10股派1.2元(含税),2016年报
2018-08-20,年度分红,,,1.0,2018-08-23,2018-08-24,2018-08-24,,10派1元(含税),2017年报
2019-08-12,年度分红,,,1.1,2019-08-15,2019-08-16,2019-08-16,,10派1.1元(含税),2018年报
2020-08-12,年度分红,,,0.4,2020-08-19,2020-08-20,2020-08-20,,10派0.4元(含税),2019年报
2021-08-04,年度分红,,,0.8,2021-08-09,2021-08-10,2021-08-10,,10派0.8元(含税),2020年报
2022-08-03,年度分红,,,0.8,2022-08-08,2022-08-09,2022-08-09,,10派0.8元(含税),2021年报
2023-08-17,年度分红,,,0.8,2023-08-24,2023-08-25,2023-08-25,,10派0.8元(含税),2022年报
2024-08-13,年度分红,,,0.2,2024-08-20,2024-08-21,2024-08-21,,10派0.2元(含税),2023年报
2025-08-19,年度分红,,,0.1,2025-08-25,2025-08-26,2025-08-26,,10派0.1元(含税),2024年报
