实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-22,年度分红,,,2.0,2015-05-28,2015-05-29,2015-05-29,,10派2元(含税),2014年报
2016-04-19,年度分红,,,2.5,2016-04-25,2016-04-26,2016-04-26,,10派2.5元(含税),2015年报
2017-05-12,年度分红,,,1.5,2017-05-17,2017-05-18,2017-05-18,,10派1.5元(含税),2016年报
2018-06-14,年度分红,,,6.0,2018-06-21,2018-06-22,2018-06-22,,10派6元(含税),2017年报
2019-06-05,年度分红,,,1.0,2019-06-13,2019-06-14,2019-06-14,,10派1元(含税),2018年报
2020-06-06,年度分红,,,4.0,2020-06-12,2020-06-15,2020-06-15,,10派4元(含税),2019年报
2021-06-05,年度分红,,,1.5,2021-06-10,2021-06-11,2021-06-11,,10派1.5元(含税),2020年报
2022-06-29,年度分红,,,2.0,2022-07-04,2022-07-05,2022-07-05,,10派2元(含税),2021年报
2023-06-16,年度分红,,,2.0,2023-06-21,2023-06-26,2023-06-26,,10派2元(含税),2022年报
2024-06-13,年度分红,,,1.5,2024-06-19,2024-06-20,2024-06-20,,10派1.5元(含税),2023年报
2025-06-12,年度分红,,,1.5,2025-06-17,2025-06-18,2025-06-18,,10派1.5元(含税),2024年报
2026-06-18,年度分红,,,0.6,2026-06-25,2026-06-26,2026-06-26,,10派0.6元(含税),2025年报
