实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-06-08,年度分红,,,2.4,2015-06-11,2015-06-12,2015-06-12,,10派2.4元(含税),2014年报
2015-10-15,中期分红,,10.0,,2015-10-20,2015-10-21,,,10转增10股,2015半年报
2016-05-26,年度分红,,,2.1,2016-05-31,2016-06-01,2016-06-01,,10派2.1元(含税),2015年报
2017-04-28,年度分红,,,1.6,2017-05-04,2017-05-05,2017-05-05,,10派1.6元(含税),2016年报
2018-05-29,年度分红,,,1.87,2018-06-01,2018-06-04,2018-06-04,,10派1.87元(含税),2017年报
2019-05-20,年度分红,,,2.0,2019-05-23,2019-05-24,2019-05-24,,10派2元(含税),2018年报
2020-07-03,年度分红,,,2.0006,2020-07-08,2020-07-09,2020-07-09,,10派2.0006元(含税),2019年报
2024-08-05,年度分红,,,7.0,2024-08-08,2024-08-09,2024-08-09,,10派7元(含税),2023年报
2025-07-11,年度分红,,,8.2,2025-07-16,2025-07-17,2025-07-17,,10派8.2元(含税),2024年报
2025-10-10,中期分红,,,4.3,2025-10-16,2025-10-17,2025-10-17,,10派4.3元(含税),2025半年报
