实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-19,年度分红,,,3.4,2017-06-26,2017-06-27,2017-06-27,,10派3.4元(含税),2016年报
2018-07-03,年度分红,,,3.02,2018-07-10,2018-07-11,2018-07-11,,10派3.02元(含税),2017年报
2019-07-09,年度分红,,,3.72,2019-07-12,2019-07-15,2019-07-15,,10派3.72元(含税),2018年报
2020-05-20,年度分红,,,5.4,2020-05-25,2020-05-26,2020-05-26,,10派5.4元(含税),2019年报
2021-05-28,年度分红,,,5.4,2021-06-03,2021-06-04,2021-06-04,,10派5.4元(含税),2020年报
2022-06-01,年度分红,,,3.1,2022-06-07,2022-06-08,2022-06-08,,10派3.1元(含税),2021年报
2023-05-31,年度分红,,,3.1,2023-06-06,2023-06-07,2023-06-07,,10派3.1元(含税),2022年报
2024-05-31,年度分红,,,3.72,2024-06-06,2024-06-07,2024-06-07,,10派3.72元(含税),2023年报
2025-06-11,年度分红,,,4.73,2025-06-17,2025-06-18,2025-06-18,,10派4.73元(含税),2024年报
2026-06-10,年度分红,,,3.4,2026-06-16,2026-06-17,2026-06-17,,10派3.4元(含税),2025年报
