实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-05-12,年度分红,1.0,4.0,0.0,1999-05-17,1999-05-18,,,10送1转增4股,1998年报
2000-06-16,年度分红,,,2.0,2000-06-23,2000-06-26,2000-06-27,,10派2元（含税）,1999年报
2001-05-22,年度分红,,,0.88,2001-05-28,2001-05-29,2001-05-30,,10派0.88元（含税）,2000年报
2002-05-24,年度分红,,,1.0,2002-05-30,2002-05-31,2002-05-31,,10派1元(含税),2001年报
2003-08-16,年度分红,1.5,0.5,0.5,2003-08-21,2003-08-22,2003-08-22,2003-08-22,10送1.5转增0.5股派0.5元(含税),2002年报
2004-04-02,年度分红,,,2.0,2004-04-09,2004-04-12,2004-04-12,,10派2元(含税),2003年报
2005-05-12,年度分红,0.0,0.0,2.0,2005-05-19,2005-05-20,2005-05-20,,10派2元（含税）,2004年报
2006-04-08,年度分红,,,2.0,2006-04-13,2006-04-14,2006-04-14,,10派2元（含税）,2005年报
2007-05-14,年度分红,,3.0,2.0,2007-05-18,2007-05-21,2007-05-21,,10转增3股派2元（含税）,2006年报
2008-05-05,年度分红,,,3.0,2008-05-08,2008-05-09,2008-05-09,,10派3元（含税）,2007年报
2008-09-25,中期分红,,5.0,,2008-10-07,2008-10-08,,2008-10-08,10转增5股,2008半年报
2009-06-27,年度分红,,,1.0,2009-07-02,2009-07-03,2009-07-03,,10派1元（含税）,2008年报
2010-06-19,年度分红,,,1.0,2010-06-24,2010-06-25,2010-06-25,,10派1.0元（含税）,2009年报
2011-06-15,年度分红,,,1.0,2011-06-21,2011-06-22,2011-06-22,,10派1元(含税),2010年报
2012-06-19,年度分红,,,0.5,2012-06-26,2012-06-27,2012-06-27,,10派0.5元(含税),2011年报
2013-06-27,年度分红,,,0.5,2013-07-02,2013-07-03,2013-07-03,,10派0.5元(含税),2012年报
2014-06-17,年度分红,,,0.3,2014-06-23,2014-06-24,2014-06-24,,10派0.3元(含税),2013年报
2017-06-21,年度分红,,,0.2,2017-06-26,2017-06-27,2017-06-27,,10派0.2元(含税),2016年报
2018-07-03,年度分红,,,2.43,2018-07-09,2018-07-10,2018-07-10,,10派2.43元(含税),2017年报
2019-05-25,年度分红,,,1.0,2019-05-31,2019-06-03,2019-06-03,,10派1元(含税),2018年报
2020-05-20,年度分红,,,1.0,2020-05-27,2020-05-28,2020-05-28,,10派1元(含税),2019年报
2021-05-27,年度分红,,,1.53,2021-06-01,2021-06-02,2021-06-02,,10派1.53元(含税),2020年报
2021-11-19,季度分红,,,5.86,2021-11-24,2021-11-25,2021-11-25,,10派5.86元(含税),2021三季报
2022-06-22,年度分红,,,0.596176,2022-06-28,2022-06-29,2022-06-29,,10派0.596176元(含税),2021年报
2023-05-25,年度分红,,,0.25,2023-05-31,2023-06-01,2023-06-01,,10派0.25元(含税),2022年报
