实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-04-26,年度分红,7.0,,3.0,2010-04-30,2010-05-04,2010-05-04,2010-05-04,10送7股派3元（含税）,2009年报
2011-04-26,年度分红,1.5,3.5,2.0,2011-05-03,2011-05-04,2011-05-04,2011-05-04,10送1.5转增3.5股派2元(含税),2010年报
2012-05-09,年度分红,,,2.4,2012-05-14,2012-05-15,2012-05-15,,10派2.4元(含税),2011年报
2013-05-03,年度分红,3.0,,3.0,2013-05-09,2013-05-10,2013-05-10,2013-05-10,10送3股派3元(含税),2012年报
2014-05-22,年度分红,4.0,4.0,1.0,2014-05-27,2014-05-28,2014-05-28,2014-05-28,10送4转增4股派1元(含税),2013年报
2015-04-17,年度分红,2.4,3.6,0.6,2015-04-24,2015-04-27,2015-04-27,2015-04-27,10送2.4转增3.6股派0.6元(含税),2014年报
2016-04-08,年度分红,1.6,2.4,0.4,2016-04-13,2016-04-14,2016-04-14,2016-04-14,10送1.6转增2.4股派0.4元(含税),2015年报
2017-05-05,年度分红,,,0.8,2017-05-10,2017-05-11,2017-05-11,,10派0.8元(含税),2016年报
2018-05-08,年度分红,,,0.8,2018-05-11,2018-05-14,2018-05-14,,10派0.8元(含税),2017年报
2019-05-17,年度分红,,,0.21,2019-05-23,2019-05-24,2019-05-24,,10派0.21元(含税),2018年报
2020-05-11,年度分红,,,0.045,2020-05-18,2020-05-19,2020-05-19,,10派0.045元(含税),2019年报
2021-06-09,年度分红,,,0.55,2021-06-16,2021-06-17,2021-06-17,,10派0.55元(含税),2020年报
