实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-05-27,年度分红,,3.0,2.4,2017-06-05,2017-06-06,2017-06-06,,10转增3股派2.4元(含税),2016年报
2018-06-02,年度分红,,,2.4,2018-06-07,2018-06-08,2018-06-08,,10派2.4元(含税),2017年报
2019-04-12,年度分红,,,2.42,2019-04-18,2019-04-19,2019-04-19,,10派2.42元(含税),2018年报
2020-05-14,年度分红,,3.0,2.42,2020-05-19,2020-05-20,2020-05-20,,10转增3股派2.42元(含税),2019年报
2021-05-08,年度分红,,,2.4,2021-05-13,2021-05-14,2021-05-14,,10派2.4元(含税),2020年报
2022-06-02,年度分红,,,2.2,2022-06-08,2022-06-09,2022-06-09,,10派2.2元(含税),2021年报
2023-05-16,年度分红,,,3.0,2023-05-22,2023-05-23,2023-05-23,,10派3元(含税),2022年报
2024-05-16,年度分红,,,3.89,2024-05-21,2024-05-22,2024-05-22,,10派3.89元(含税),2023年报
2025-05-15,年度分红,,,5.0,2025-05-21,2025-05-22,2025-05-22,,10派5元(含税),2024年报
2026-02-04,季度分红,,,2.0,2026-02-09,2026-02-10,2026-02-10,,10派2元(含税),2025三季报
