实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-06-12,年度分红,,,2.0,2001-06-18,2001-06-19,2001-06-28,,10派2元(含税),2000年报
2002-06-05,年度分红,,,1.5,2002-06-10,2002-06-11,2002-06-21,,10派1.5元(含税),2001年报
2003-06-07,年度分红,2.0,3.0,1.3,2003-06-11,2003-06-12,2003-06-18,,10送2转增3股派1.3元（含税）,2002年报
2004-06-09,年度分红,,3.0,0.5,2004-06-15,2004-06-16,2004-06-22,,10转增3股派0.5元(含税),2003年报
2005-06-21,年度分红,,,0.5,2005-06-24,2005-06-27,2005-07-01,,10派0.5元(含税),2004年报
2006-06-13,年度分红,,,0.3,2006-06-16,2006-06-19,2006-06-23,,10派0.3元（含税）,2005年报
2007-07-04,年度分红,,,0.3,2007-07-09,2007-07-10,2007-07-16,,10派0.3元（含税）,2006年报
2008-07-11,年度分红,,,0.2,2008-07-16,2008-07-17,2008-07-23,,10派0.2元（含税）,2007年报
2009-06-30,年度分红,,,0.15,2009-07-03,2009-07-06,2009-07-10,,10派0.15元（含税）,2008年报
2010-07-06,年度分红,,,0.1,2010-07-09,2010-07-12,2010-07-16,,10派0.1元（含税）,2009年报
2011-07-05,年度分红,,,0.1,2011-07-08,2011-07-11,2011-07-15,,10派0.1元(含税),2010年报
