实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-04-29,年度分红,,10.0,1.0,2015-05-07,2015-05-08,2015-05-08,2015-05-08,10转增10股派1元(含税),2014年报
2016-03-15,年度分红,,,0.15,2016-03-22,2016-03-23,2016-03-23,,10派0.15元(含税),2015年报
2017-03-23,年度分红,,,0.5,2017-03-30,2017-03-31,2017-03-31,,10派0.5元(含税),2016年报
2018-04-25,年度分红,,15.0,1.4,2018-05-03,2018-05-04,2018-05-04,2018-05-04,10转增15股派1.4元(含税),2017年报
2019-05-14,年度分红,,,1.3,2019-05-21,2019-05-22,2019-05-22,,10派1.3元(含税),2018年报
2021-05-18,年度分红,,,1.03,2021-05-25,2021-05-26,2021-05-26,,10派1.03元(含税),2020年报
2022-05-11,年度分红,,,1.88,2022-05-17,2022-05-18,2022-05-18,,10派1.88元(含税),2021年报
2023-05-18,年度分红,,,1.4,2023-05-23,2023-05-24,2023-05-24,,10派1.4元(含税),2022年报
2024-05-08,年度分红,,,0.71,2024-05-14,2024-05-15,2024-05-15,,10派0.71元(含税),2023年报
2025-04-24,年度分红,,,1.14,2025-04-29,2025-04-30,2025-04-30,,10派1.14元(含税),2024年报
